"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"em";"Kayle";"10";"MIDDLE";2924;4;37;11;0.3636;0.0127;0.0038;2.58;"8021";"9101";"9104";"8299";"8000";"8473";"8451";"8400";"5003";"5008";"5005";"12";"4";10;0.91;0.4;"3";"4";"1";"0.09";"0";"1";"3";"2";5;0.45;0.4;"1054";"2003";"3340";"";"";"";"";"";6;0.55;0.33;"1083";"3340";"2003";"1054";"3340";"2003";"";"";1;0.09;1.0;"3006";9;0.82;0.44;"3047";1;0.09;0.0;"3091";"3115";"4633";"3116";"";"";"2";0.18;0.5;"3091";"4633";"";"";"";"";"2";0.18;0.5;"6672";"3115";"";"";"";"";"1";0.09;1.0
"em";"Warwick";"19";"MIDDLE";2924;0;9;1;0.0;0.0031;0.0003;1.14;"8008";"8009";"9104";"8299";"8000";"8444";"8453";"8400";"5002";"5008";"5005";"21";"4";1;1.0;0.0;"";"";"1";"1";"0";"1";"2";"3";1;1.0;0.0;"1055";"2003";"3340";"";"";"";"";"";1;1.0;0.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3047";1;1.0;0.0;"";1;1.0;0.0;"3153";"6631";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"em";"TwistedFate";"4";"MIDDLE";2924;58;12;117;0.4957;0.0041;0.04;4.1;"8360";"8313";"8316";"8352";"8300";"8316";"8352";"8300";"5003";"5008";"5005";"12";"4";85;0.73;0.49;"14";"4";"14";"0.12";"0.29";"1";"2";"3";108;0.92;0.51;"2033";"";"";"";"";"";"";"";44;0.38;0.48;"2033";"3340";"";"";"";"";"";"";26;0.22;0.54;"3158";49;0.42;0.43;"3020";23;0.2;0.57;"6656";"3100";"";"";"";"";"19";0.16;0.32;"6656";"";"";"";"";"";"8";0.07;0.62;"6656";"3157";"";"";"";"";"7";0.06;0.43
"em";"Yasuo";"157";"MIDDLE";2924;125;404;295;0.4237;0.1382;0.1009;2.11;"8008";"9111";"9104";"8299";"8000";"8242";"8444";"8400";"5003";"5008";"5005";"14";"4";158;0.54;0.41;"12";"4";"57";"0.19";"0.47";"1";"3";"2";269;0.91;0.43;"1055";"2003";"";"";"";"";"";"";107;0.36;0.46;"1055";"2003";"3340";"";"";"";"";"";92;0.31;0.46;"3006";281;0.95;0.43;"3047";5;0.02;0.4;"6672";"3031";"";"";"";"";"49";0.17;0.45;"6672";"";"";"";"";"";"44";0.15;0.34;"6672";"3031";"6673";"";"";"";"26";0.09;0.5
"em";"Neeko";"518";"MIDDLE";2924;48;283;93;0.5161;0.0968;0.0318;3.77;"8229";"8226";"8210";"8237";"8200";"8345";"8347";"8300";"5003";"5008";"5005";"12";"4";81;0.87;0.51;"14";"4";"9";"0.1";"0.56";"1";"3";"2";80;0.86;0.55;"1056";"2003";"2003";"";"";"";"";"";42;0.45;0.52;"1056";"2003";"2003";"3340";"";"";"";"";36;0.39;0.5;"3020";78;0.84;0.55;"3158";4;0.04;0.0;"3152";"";"";"";"";"";"22";0.24;0.45;"3152";"4645";"";"";"";"";"21";0.23;0.71;"3152";"4645";"3157";"";"";"";"9";0.1;0.44
"em";"Talon";"91";"MIDDLE";2924;81;133;170;0.4765;0.0455;0.0581;2.57;"8010";"9111";"9105";"8299";"8000";"8304";"8316";"8300";"5003";"5008";"5008";"12";"4";93;0.55;0.4;"14";"4";"62";"0.36";"0.58";"2";"1";"3";149;0.88;0.5;"1036";"2031";"";"";"";"";"";"";68;0.4;0.47;"1036";"2031";"3340";"";"";"";"";"";59;0.35;0.44;"3158";85;0.5;0.46;"3111";30;0.18;0.67;"6691";"";"";"";"";"";"12";0.07;0.33;"6691";"6693";"";"";"";"";"12";0.07;0.33;"6691";"3071";"";"";"";"";"12";0.07;0.08
"em";"Zeri";"221";"MIDDLE";2924;2;50;3;0.6667;0.0171;0.001;4.61;"8021";"8009";"9104";"8014";"8000";"8234";"8232";"8200";"5003";"5008";"5005";"3";"4";1;0.33;1.0;"4";"6";"1";"0.33";"0";"1";"3";"2";3;1.0;0.67;"1036";"2031";"";"";"";"";"";"";2;0.67;0.5;"1083";"2003";"";"";"";"";"";"";1;0.33;1.0;"3006";3;1.0;0.67;"";1;0.33;0.0;"3087";"6662";"";"";"";"";"1";0.33;1.0;"3087";"6675";"";"";"";"";"1";0.33;1.0;"3087";"6675";"6673";"";"";"";"1";0.33;0.0
"em";"Anivia";"34";"MIDDLE";2924;22;50;51;0.4314;0.0171;0.0174;3.68;"8112";"8126";"8138";"8105";"8100";"8014";"8009";"8000";"5003";"5008";"5005";"12";"4";45;0.88;0.47;"14";"4";"4";"0.08";"0.25";"3";"1";"2";23;0.45;0.48;"1056";"2003";"2003";"3340";"";"";"";"";19;0.37;0.37;"1056";"2003";"2003";"";"";"";"";"";15;0.29;0.4;"3020";39;0.76;0.36;"3111";3;0.06;0.67;"6657";"3003";"3157";"";"";"";"9";0.18;0.33;"6657";"";"";"";"";"";"6";0.12;0.33;"6657";"3003";"";"";"";"";"5";0.1;0.4
"em";"Shen";"98";"MIDDLE";2924;0;3;2;0.0;0.001;0.0007;1.48;"8437";"8401";"8473";"8453";"8400";"8126";"8106";"8100";"5002";"5008";"5005";"14";"4";1;0.5;0.0;"12";"4";"1";"0.5";"0";"1";"3";"2";2;1.0;0.0;"1054";"2003";"3340";"";"";"";"";"";1;0.5;0.0;"1054";"3340";"2003";"";"";"";"";"";1;0.5;0.0;"3047";1;0.5;0.0;"3006";1;0.5;0.0;"3084";"";"";"";"";"";"1";0.5;0.0;"6662";"3046";"3124";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
"em";"Lulu";"117";"MIDDLE";2924;1;40;3;0.3333;0.0137;0.001;1.91;"8214";"8226";"8210";"8237";"8200";"8345";"8347";"8300";"5002";"5008";"5008";"12";"4";2;0.67;0.0;"14";"4";"1";"0.33";"0";"1";"3";"2";2;0.67;0.5;"1056";"2003";"2003";"";"";"";"";"";2;0.67;0.0;"2033";"3340";"";"";"";"";"";"";1;0.33;1.0;"3158";2;0.67;0.0;"3020";1;0.33;1.0;"6653";"4645";"3157";"3089";"";"";"1";0.33;1.0;"6653";"3011";"3157";"";"";"";"1";0.33;0.0;"3087";"2065";"3157";"";"";"";"1";0.33;0.0
