"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"bro";"Taric";"44";"JUNGLE";3033;23;2;45;0.5111;0.0007;0.0148;3.43;"8351";"8304";"8345";"8347";"8300";"8351";"8304";"8400";"5002";"5002";"5005";"14";"4";16;0.36;0.62;"2201";"2202";"13";"0.29";"0.46";"3";"1";"2";28;0.62;0.54;"3858";"2003";"2003";"";"";"";"";"";11;0.24;0.73;"3858";"2003";"2003";"3340";"";"";"";"";9;0.2;0.67;"3047";11;0.24;0.64;"3158";7;0.16;0.71;"3190";"";"";"";"";"";"5";0.11;0.8;"3110";"";"";"";"";"";"1";0.02;0.0;"6631";"";"";"";"";"";"1";0.02;0.0
"bro";"Neeko";"518";"JUNGLE";3033;120;232;264;0.4545;0.0765;0.087;2.98;"8229";"8226";"8210";"8237";"8200";"8229";"8226";"8300";"5002";"5008";"5008";"14";"4";127;0.48;0.48;"4";"14";"46";"0.17";"0.59";"1";"3";"2";195;0.74;0.47;"3850";"2003";"2003";"";"";"";"";"";73;0.28;0.48;"3850";"2003";"2003";"3340";"";"";"";"";54;0.2;0.48;"3020";194;0.73;0.46;"3158";27;0.1;0.52;"3152";"";"";"";"";"";"50";0.19;0.36;"6655";"";"";"";"";"";"29";0.11;0.41;"3152";"3157";"";"";"";"";"29";0.11;0.55
"bro";"Vi";"254";"JUNGLE";3033;55;11;126;0.4365;0.0036;0.0415;2.87;"9923";"8143";"8138";"8105";"8100";"9923";"8143";"8000";"5002";"5008";"5005";"11";"4";82;0.65;0.4;"4";"11";"22";"0.17";"0.27";"1";"3";"2";86;0.68;0.43;"1103";"2003";"3340";"";"";"";"";"";22;0.17;0.23;"1101";"2003";"3340";"";"";"";"";"";16;0.13;0.44;"3047";60;0.48;0.35;"3111";27;0.21;0.44;"6632";"3071";"";"";"";"";"14";0.11;0.29;"6632";"";"";"";"";"";"11";0.09;0.36;"6692";"";"";"";"";"";"8";0.06;0.38
"bro";"Elise";"60";"JUNGLE";3033;29;69;43;0.6744;0.0227;0.0142;3.58;"8128";"8126";"8138";"8105";"8100";"8128";"8126";"8000";"5002";"5008";"5005";"11";"4";36;0.84;0.69;"4";"11";"4";"0.09";"0.5";"1";"2";"3";29;0.67;0.69;"1101";"2003";"3340";"";"";"";"";"";10;0.23;0.7;"1101";"2003";"";"";"";"";"";"";8;0.19;0.5;"3020";34;0.79;0.68;"3117";1;0.02;1.0;"4636";"";"";"";"";"";"8";0.19;1.0;"4636";"4645";"";"";"";"";"7";0.16;0.71;"4636";"4645";"3157";"";"";"";"3";0.07;0.67
"bro";"Cassiopeia";"69";"JUNGLE";3033;50;39;80;0.625;0.0129;0.0264;3.37;"8010";"8009";"9105";"8299";"8000";"8010";"8009";"8200";"5003";"5008";"5008";"12";"4";46;0.57;0.65;"4";"12";"20";"0.25";"0.55";"3";"1";"2";40;0.5;0.68;"3070";"2003";"2003";"3340";"";"";"";"";37;0.46;0.59;"3070";"2003";"2003";"";"";"";"";"";20;0.25;0.55;"No shoes";0;0.0;0.0;"No shoes";0;0.0;0.0;"6657";"";"";"";"";"";"11";0.14;0.36;"6657";"3003";"3116";"";"";"";"10";0.12;0.6;"6657";"3003";"";"";"";"";"7";0.09;0.57
"bro";"Viego";"234";"JUNGLE";3033;151;45;274;0.5511;0.0148;0.0903;3.47;"8010";"9111";"9104";"8014";"8000";"8010";"9111";"8300";"5002";"5008";"5005";"11";"4";201;0.73;0.58;"4";"11";"44";"0.16";"0.55";"1";"3";"2";196;0.72;0.59;"1103";"2003";"";"";"";"";"";"";57;0.21;0.53;"1103";"2003";"3340";"";"";"";"";"";56;0.2;0.59;"3047";153;0.56;0.56;"3111";67;0.24;0.55;"6672";"";"";"";"";"";"33";0.12;0.36;"6672";"3078";"3071";"";"";"";"25";0.09;0.6;"6672";"3078";"";"";"";"";"22";0.08;0.77
"bro";"Hecarim";"120";"JUNGLE";3033;18;6;39;0.4615;0.002;0.0129;3.19;"8230";"8275";"8234";"8232";"8200";"8230";"8275";"8300";"5002";"5008";"5005";"11";"6";27;0.69;0.48;"6";"11";"6";"0.15";"0.33";"1";"2";"3";29;0.74;0.41;"1102";"2003";"3340";"";"";"";"";"";11;0.28;0.64;"1102";"2003";"";"";"";"";"";"";11;0.28;0.36;"3158";23;0.59;0.39;"3047";6;0.15;0.83;"6632";"";"";"";"";"";"3";0.08;0.67;"6632";"3161";"";"";"";"";"3";0.08;0.33;"6632";"3161";"6333";"";"";"";"2";0.05;0.0
"bro";"MasterYi";"11";"JUNGLE";3033;171;326;356;0.4803;0.1075;0.1174;2.64;"8008";"9111";"9104";"8014";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"11";"4";190;0.53;0.46;"4";"11";"82";"0.23";"0.49";"1";"3";"2";268;0.75;0.53;"1103";"2003";"";"";"";"";"";"";44;0.12;0.52;"1103";"2003";"3340";"";"";"";"";"";39;0.11;0.46;"3006";246;0.69;0.51;"3047";35;0.1;0.46;"3153";"";"";"";"";"";"47";0.13;0.38;"3153";"3124";"";"";"";"";"37";0.1;0.35;"3153";"3124";"3091";"";"";"";"15";0.04;0.53
"bro";"Alistar";"12";"JUNGLE";3033;96;61;184;0.5217;0.0201;0.0607;3.01;"8351";"8306";"8316";"8347";"8300";"8351";"8306";"8400";"5002";"5002";"5007";"14";"4";89;0.48;0.53;"2201";"2202";"32";"0.17";"0.47";"1";"2";"3";110;0.6;0.54;"3858";"2003";"2003";"";"";"";"";"";49;0.27;0.49;"3858";"2003";"2003";"3340";"";"";"";"";47;0.26;0.64;"3117";59;0.32;0.68;"3047";30;0.16;0.57;"3001";"";"";"";"";"";"28";0.15;0.64;"6667";"";"";"";"";"";"13";0.07;0.46;"3190";"";"";"";"";"";"7";0.04;0.43
"bro";"Kalista";"429";"JUNGLE";3033;37;9;61;0.6066;0.003;0.0201;2.62;"8008";"9111";"9104";"8014";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"7";"4";31;0.51;0.58;"3";"4";"6";"0.1";"0.33";"3";"1";"2";48;0.79;0.62;"1055";"2003";"";"";"";"";"";"";24;0.39;0.62;"1055";"2003";"3340";"";"";"";"";"";17;0.28;0.53;"3006";49;0.8;0.65;"3047";4;0.07;0.25;"3153";"3124";"";"";"";"";"6";0.1;0.33;"3153";"";"";"";"";"";"5";0.08;0.4;"3153";"3124";"3085";"";"";"";"5";0.08;0.8
