matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6633502243,xdun8yCpeZihy9rDomWz_FZknMVY15ptXrKji6vFlSlXFeJlpb2QMA33lchKwj8zzWWU6ekVYfITog,이태원,337,False,ARAM,1371,,Orianna,61,18,30,True,False,False,False,5,0,0,0,3040,3157,6655,3020,0,3102,2052,5002,5008,5008,8128,898,15,0,8126,407,0,0,8138,30,0,0,8106,5,0,0,8100,8014,279,0,0,8009,4132,0,0,8000,32,4,14002,30382,34,0,0,0,0,0
KR_6633502243,vo7psRCELZw_aERzs1Z0LvBH_RHalSoY6YbDXDV5nyk-uXbD4ltApNmkw91xlH_xTYt9bNwVfIb3dA,Tendo AL1S,354,True,ARAM,1371,,Akali,84,18,14,False,False,True,False,22,0,0,1,4645,3152,3157,3135,3100,3020,2052,5003,5008,5008,8128,3101,29,0,8143,1899,0,0,8138,30,0,0,8106,5,0,0,8100,8009,1012,0,0,8014,1642,0,0,8000,32,4,50370,31313,39,0,0,0,0,0
KR_6633502243,LmRuUu5trGtxaKiWmlFwkpawlobYFYBkeygS9dQUOjySpgxRYKbVyFjQ1UffGTRLWuLbLXVuQDiL5A,zscaxdzscaxd,287,True,ARAM,1371,,Gangplank,41,18,21,False,False,True,False,7,0,0,0,6691,3508,6676,6696,3035,3158,2052,5002,5008,5008,8128,1056,20,0,8126,794,0,0,8138,18,0,0,8106,5,0,0,8100,8009,1205,0,0,8014,466,0,0,8000,4,32,28239,30609,40,0,0,0,0,0
KR_6633502243,_tf3r1oHD-GX17mEpDimmlF7cdBz9SbpCMNgf8aJstfu5zH08i8j4jZreWC35DM2WgaQdpv6Yr2evQ,CQCQCQCQCQCQCQCQ,23,True,ARAM,1371,,Velkoz,161,18,28,False,False,True,False,7,0,0,0,6655,3020,4628,3135,3089,0,2052,5002,5008,5008,8128,1775,22,0,8126,744,0,0,8138,30,0,0,8106,5,0,0,8100,8014,646,0,0,8009,5537,0,0,8000,4,6,38671,21055,34,0,0,0,0,0
KR_6633502243,zmueAKqQUnCa0dHYBj_bMHXrM07NIS9ViZKE8BZ47sqNvBojoxqiT-MubSsEFf7kGAzq-LS9IgUc4A,I차예린I,397,True,ARAM,1371,,Kayn,141,18,18,False,False,False,False,26,0,0,1,6691,3042,6676,3158,6694,6696,2052,5002,5008,5008,8128,2775,31,0,8143,2160,0,0,8138,18,0,0,8106,5,0,0,8100,8014,1661,0,0,9111,1528,440,0,8000,4,32,52951,39317,28,0,0,0,0,0
KR_6633502243,Fo6tYwyrXVcWiznoDp6Vh_vbv2yPk9Ugom9bxBTQ7z5hcshqmKSOy91Qt45EAEFJfRF2OkmL84p-Aw,4시간고민한닉,322,True,ARAM,1371,,Yasuo,157,18,20,False,False,False,True,5,0,0,0,3031,6672,3072,3006,6673,3184,0,5002,5008,5005,8008,41,0,0,9111,684,250,0,9104,5,0,0,8014,505,0,0,8000,8138,18,0,0,8135,450,5,0,8100,3,4,27008,32860,151,0,0,0,0,0
KR_6671989483,FMgqT1E65P3FGUhH5AZ-RGJ0jpct9DYpbYN_A88KbW1mpoDXJqYxTafv_qUYTgasYjOwz4aHypYB-w,늑대신랑,126,False,ARAM,892,,Akshan,166,12,6,False,True,True,False,4,0,0,0,6672,6671,1036,1036,0,3006,2052,5002,5008,5005,8008,13,2,0,8009,874,0,0,9104,9,50,0,8014,167,0,0,8000,8234,2967,0,0,8236,14,0,0,8200,4,1,9306,14119,37,0,0,0,0,0
KR_6671989483,OW2a4T8QxF6Qx5aTQAfF5llX2dmcXSRkIDUAZZG9enJcCdzJsdLN-lIqGYDuZrl-KCN04rLydBHWNg,nc소프트 김동현,138,False,ARAM,892,,Singed,27,14,16,True,False,False,False,1,0,0,0,6657,3111,3742,1011,1028,1006,2052,5002,5008,5008,8439,175,703,0,8463,1126,0,0,8429,46,12,11,8451,232,0,0,8400,9105,9,40,0,9111,838,170,0,8000,32,4,10845,19158,19,0,0,0,0,0
KR_6671989483,6a2uUEaavj_dK7d4jQiMMWNdG2maReCY_ij7wLLGR256jzzAslPyXJlWm0lYK7Svj-V83LCAo0B0aw,LOL한입거리,373,False,ARAM,892,,Kalista,429,14,11,True,False,True,False,5,0,0,0,3006,3124,3153,3091,0,0,2052,5002,5008,5005,9923,37,88,0,8139,562,0,0,8138,18,0,0,8135,450,5,0,8100,9104,9,10,0,9111,592,160,0,8000,1,4,10939,13636,95,0,2,0,0,0
KR_6671989483,dXMNfAQAC0gQVEdw6U5k7QgNg4zJoFDv4RlLjlrCOPW93WUexOKx-Oa67hYmnJdzeSVWCm4yZnTsJg,까사부사노,250,False,ARAM,892,,Nidalee,76,14,12,True,False,False,True,6,0,0,0,0,0,0,3089,6655,1001,2052,5002,5008,5008,8128,804,16,0,8143,145,0,0,8138,30,0,0,8135,320,4,0,8100,8009,2932,0,0,8014,466,0,0,8000,32,4,20354,11729,12,0,0,0,0,0
KR_6671989483,AWesO4NDLZJmwtMKSfBNvfa_LO3F1rwjnzv34pxXjnXRnKn3lOqnkSIoL6bXEGlCiViQ9ggaFdJkjw,피찢기,294,False,ARAM,892,,Zoe,142,13,11,True,False,True,False,5,0,0,0,6653,3020,3089,3916,1052,1052,2052,5002,5008,5008,8128,791,15,0,8126,185,0,0,8138,30,0,0,8135,450,5,0,8100,8226,250,417,0,8210,6,0,0,8200,14,4,15450,13894,18,0,0,0,0,0
KR_6671989483,d7z3308ScIVIIK4aa3jMO0sdEvUvxJ_mH1Z7b86cZSSTAGC_g1gvmgz4D0ShcmjymuwmX5LTgZ8Yhw,GOD MOUNG,314,True,ARAM,892,,Bard,432,14,14,False,False,False,False,4,0,0,0,6655,3020,3100,1043,1052,0,2052,5002,5008,5008,8112,327,0,0,8139,511,0,0,8138,30,0,0,8135,450,5,0,8100,8014,228,0,0,9111,616,180,0,8000,7,4,10332,11432,12,0,0,0,0,0
KR_6671989483,Ex5XiiKNn2VthOmOM6u9989mHBJgBUCFizaGkGZ6CXJOIWh8Gb4AUvzAf17IkwBv1jG6VEhgIfx9Hg,니뿌우우이야,177,True,ARAM,892,,Gragas,79,14,13,False,False,False,False,6,0,0,0,6655,0,4645,3020,0,0,2052,5002,5008,5008,8128,657,13,0,8143,270,0,0,8138,30,0,0,8106,5,0,0,8100,8226,250,370,0,8210,6,0,0,8200,32,4,14329,14622,21,0,0,0,0,0
KR_6671989483,ICIvn9A4DAvlxqG1VRo8vHSLOPm6LGM5Ba3dlOMVi6Yc5v0dK0Np0oC3lw_PguEa7vCgmV7PtF8-Cw,모닝대뒤,548,True,ARAM,892,,Jhin,202,15,19,False,False,False,False,8,0,0,0,3042,6691,0,0,0,3158,2052,5002,5008,5008,8128,1084,21,0,8139,1286,0,0,8138,18,0,0,8135,450,5,0,8100,8009,3053,0,0,9103,8,20,0,8000,4,6,16997,5777,55,0,0,0,0,0
