matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6679290948,aVn6COC0GydY8xZgFjvuk_ygbjN-cwb0SRIpttRGEdvG8Uf94lcUJBUpebJ3Y9B9U6ZbwXYh_TfOqw,응애쁭애,81,True,ARAM,1016,,Yone,777,14,10,False,False,False,False,3,0,0,0,6672,3006,1053,1018,0,6671,2052,5002,5008,5005,8008,0,0,0,9111,268,130,0,9104,13,0,0,8299,338,0,0,8000,8444,629,0,0,8242,85,0,0,8400,4,6,8122,17123,13,0,0,0,0,0
KR_6679290948,OuF8-EIiv6JX4BjHBJTwVaFKmuY0nlzcidYVH-W5TLq1yLOaB_IZ0V-cjR8WRiBv_XMjWRXwxDOlBQ,EBS T1 현리아,271,True,ARAM,1016,,TwistedFate,4,16,19,False,False,True,False,7,0,0,0,3124,3006,3094,3113,3057,3108,2052,5002,5008,5008,8128,971,20,0,8139,612,0,0,8138,30,0,0,8135,450,5,0,8100,8014,475,0,0,8009,2756,0,0,8000,6,4,17701,16396,15,0,0,0,0,0
KR_6679290948,JTcA_EptM_xBoya3BuQQCTjw6VUJPY5s9v5go1vc-kL2QNhu-Cd2SMyabtadno3VH75caPQ4ibySCw,Motions,324,True,ARAM,1016,,Jinx,222,17,13,False,False,False,True,18,0,0,1,3184,6671,3006,6672,3072,3086,2052,5001,5008,5005,8008,63,17,0,8009,2409,0,0,9103,8,10,0,8014,932,0,0,8000,8138,18,0,0,8135,450,5,0,8100,6,4,26117,26837,72,0,0,0,0,0
KR_6679290948,dJpFRxSZ6aFPuTxLTdJN9RXD1DBOFaJhfzFarWXRhVO-rCrM_icmFE9julnVPXDi5XHMNq6lPuCqWQ,취업하기싫은사람,327,True,ARAM,1016,,Cassiopeia,69,18,21,False,False,True,False,11,0,0,0,3116,3157,6657,3040,1052,0,0,5002,5008,5008,8010,427,0,0,8009,5447,0,0,9105,5,30,0,8014,803,0,0,8000,8139,1176,0,0,8135,450,5,0,8100,6,4,26135,26272,44,0,0,0,0,0
KR_6679290948,PiQmprV6-9sgN-IKwB_ilbsJWPFkMt32bLLDUgLzBDQuww0eXhTI5XBEx89YmAKeo_41FRnG6uS4cg,등산왕등사재,547,True,ARAM,1016,,Lucian,236,17,18,False,False,False,False,9,0,0,0,6672,1038,6675,3006,6676,1053,2052,5002,5008,5005,8005,1609,846,762,8009,2012,0,0,9104,5,30,0,8014,711,0,0,8000,8139,960,0,0,8135,450,5,0,8100,6,4,24917,19262,50,0,0,0,0,0
KR_6679290948,W7s8nfVXukqTtdHqHYjl3JC4PMSN-g5i4HGxVlg5Zr04yyO2jZMNUY69mhrNAdrpZTOdSumkdniXUg,4드론인생,121,False,ARAM,1016,,FiddleSticks,9,16,18,False,False,False,False,4,0,0,0,6653,3116,3157,3020,0,0,2052,5002,5008,5008,8128,831,14,0,8126,503,0,0,8138,30,0,0,8106,5,0,0,8100,8014,359,0,0,8009,1949,0,0,8000,32,4,20242,29156,49,0,0,0,0,0
KR_6679290948,f_0OKsuKvNLrAkxQFSubZPh4YdL3BTZYTZjuTQTHwhbSF8tDbSyUbi6ehI8BzEWyb9xcLSThswiC-Q,퓨 려,348,False,ARAM,1016,,Lulu,117,16,28,True,False,False,False,2,0,0,0,2065,3070,3158,3067,3011,3504,2052,5002,5008,5007,8214,418,1297,0,8226,250,341,0,8210,18,0,0,8237,303,0,0,8200,8463,428,0,0,8453,204,1834,0,8400,3,4,4025,16908,8,0,0,0,0,0
KR_6679290948,TpYRspX9yrTT--UI_qdJxsny1yRNdOb-WET4M1OJYP7P9fcARafB5yZMvnNHDHVJTOtbbmjcRCk_3A,탐스런처니복상뼈,64,False,ARAM,1016,,Gangplank,41,17,18,True,False,False,False,10,0,0,0,3508,3158,6675,6676,3134,0,2052,5002,5008,5008,8128,883,17,0,8126,458,0,0,8138,18,0,0,8106,5,0,0,8100,8009,895,0,0,8014,513,0,0,8000,4,32,18611,22679,73,0,0,0,0,0
KR_6679290948,zbVUfu7G_Xf1QLDHyC1imrgxRGHVT5ZLETb5gvdjcepVzyVWn8jzzcZ0xuKqP_UznLuQCNZEJzLrRQ,솔로킬잘따는사람,277,False,ARAM,1016,,Vi,254,16,13,False,False,False,False,13,0,0,1,6691,3508,6676,1001,6693,0,2052,5002,5008,5005,9923,32,66,0,8143,1129,0,0,8138,18,0,0,8135,450,5,0,8100,8014,892,0,0,9111,756,260,0,8000,4,32,25861,16735,27,0,0,0,0,0
KR_6679290948,sh41kCwg-5FwQznlhLmuN462q-c9oQJ3NtwWSSwuBSMCM0r78Nn2YGw1WQHvW-I4MrEgZ6QELPQdcw,규민god,339,False,ARAM,1016,,Viego,234,16,10,False,True,False,False,16,0,0,0,3078,3047,6672,3091,1031,3133,2052,5002,5008,5005,8010,727,0,0,9111,1003,260,0,9104,5,50,0,8014,1053,0,0,8000,8139,721,0,0,8135,450,5,0,8100,32,4,28656,28426,31,0,0,0,0,0
KR_6677663752,Gkhde2TAHaqDC2u2xATu_K4PvbZ9UvSfQVO8Gn9TVCvssfFDZU6z-sL-wotHfZ3-6w-KzDgFJhG2hg,카드값좀줘체리,741,False,ARAM,1278,,Zyra,143,18,25,False,False,False,False,7,0,0,0,6653,3158,3116,4637,3165,0,2052,5002,5008,5008,8229,3180,0,0,8226,250,512,0,8210,10,0,0,8237,1107,0,0,8200,8014,757,0,0,8009,5973,0,0,8000,3,4,36452,17929,53,0,0,0,0,0
KR_6677663752,8Di1JVrwh68sFbV9sjZgS0PqokgToRSj3DvN09ezKymrSlcWvkCJTEcvh1CsvswkUN4_MWfbkzazEw,Benjamino,277,False,ARAM,1278,,Jinx,222,17,13,False,True,False,False,14,0,1,1,6672,3006,3094,3031,3036,1053,2052,5002,5008,5005,8008,18,1,0,8009,2077,0,0,9103,11,0,0,8014,767,0,0,8000,8233,6,30,0,8236,28,0,0,8200,7,4,20925,26186,89,0,0,0,0,0
KR_6677663752,kh-xbGsa3E9BLP_gRVzzuusN4mlhY35jUiCs4NxWrqceWwmNa8aa8nAGddh3iosXcYllzhgrVIrqCg,키작은 꼬마슈코,389,False,ARAM,1278,,Syndra,134,17,15,False,False,False,False,8,0,0,0,6655,3020,4645,3135,1058,0,2052,5002,5008,5008,8128,1073,19,0,8126,593,0,0,8138,30,0,0,8106,4,0,0,8100,8014,464,0,0,8009,1949,0,0,8000,32,4,16570,20603,30,0,0,0,0,0
KR_6677663752,gqaMeErvErDAPehXqc85K73XqrP48pczbfrOl5dFb9kkqLRJpWLPLXr6r2HJlfDK4eCrJqKYBRhSXQ,지하상가팬티도둑,366,False,ARAM,1278,,Swain,50,17,21,True,False,False,False,3,0,0,0,6657,3116,3020,4637,3211,3067,2052,5002,5008,5008,8128,1256,24,0,8126,906,0,0,8138,30,0,0,8106,5,0,0,8100,8009,2208,0,0,8014,453,0,0,8000,32,4,13930,48332,25,0,0,0,0,0
KR_6677663752,1wtsZxDghaR7NOMl4O0mlk5vBtRctnevwo5Fv2Rryc-PWgZBZYFWI_eR6UtOIZ7RX64yswpa6x8z8A,지옥캠프,207,False,ARAM,1278,,Cassiopeia,69,18,20,True,False,False,False,9,0,0,0,6657,3040,3116,3135,1058,0,2052,5003,5008,5008,8010,192,0,0,8009,4819,0,0,9105,6,0,0,8299,604,0,0,8000,8226,250,407,0,8210,14,0,0,8200,6,4,21056,28857,45,0,0,0,0,0
KR_6677663752,BWdJT9hggLy_wT_Djc92cxqLTiY8UrPOx-934tvMdNux_VbiPgU0ltif-Hh0O_xaSAX_WVXnUYDWOw,직스하나본다,109,True,ARAM,1278,,Ziggs,115,18,28,False,False,False,True,4,0,0,0,3112,3040,6653,3165,3020,1058,2052,5002,5008,5008,8229,3805,0,0,8226,250,599,0,8210,36,0,0,8237,1193,0,0,8200,8014,709,0,0,8009,7223,0,0,8000,32,4,42176,21019,60,0,0,0,0,0
KR_6677663752,RHyZJ4Hn3hTa6E8Bwf8-UZWcx8ZxWhjAel1ZiF-qawI2TjXr8_zvJQO3zEuudtNz1Z3_r6SMYlNm1g,Z형C,302,True,ARAM,1278,,Viktor,112,18,10,False,False,False,False,20,0,1,1,6655,3020,4645,3089,3100,0,2052,5002,5008,5008,8128,2010,26,0,8139,1564,0,0,8138,30,0,0,8135,450,5,0,8100,8009,3985,0,0,8014,1424,0,0,8000,6,4,41480,22448,79,0,0,0,0,0
KR_6677663752,kGGHm-73rnsz3hx5WxWEtN1pTpt1G6PLVoUmCv-LbIlkRscAt24jv4-T1z9_Y70ZuaHfFEnO8J0qFA,뚠빵이 렝바오,518,True,ARAM,1278,,Chogath,31,18,16,False,False,False,False,8,0,0,0,6665,3121,0,3065,3083,3111,0,5002,5008,5005,8437,1148,638,0,8446,678,0,0,8429,62,14,13,8451,475,0,0,8400,9105,10,50,0,8009,3070,0,0,8000,32,4,23137,57719,35,0,0,0,0,0
