matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6665711747,ywmHpURGyejXqFedgmZYq55JL_hj6wAn_YeR9919LI6sfChjeNkhbeYnGeUcEmzAZacOdVxZeDEqWw,도레미파쏠라씨,567,True,ARAM,795,,Lillia,876,14,28,False,False,False,False,8,0,0,0,1011,3067,3742,3916,3020,6653,2052,5002,5008,5008,8128,1824,31,0,8126,1345,0,0,8138,30,0,0,8106,5,0,0,8100,8226,250,345,0,8210,24,0,0,8200,4,32,26460,18452,30,0,0,0,0,0
KR_6665711747,rkaGrUl6naABek8RhyGHeSkfOJmQR7EJZgMXXw85BoyYGdijwu14KXBd5uI_M0X8ulLGc1Df-d-TFA,gagrweag,443,True,ARAM,795,,Singed,27,14,28,False,False,False,False,7,0,0,0,3070,3116,6665,3111,3082,1029,2052,5002,5003,5007,8439,543,1358,0,8446,1181,0,0,8473,369,0,0,8451,201,0,0,8400,8237,477,0,0,8275,34,0,0,8200,32,6,12288,22517,14,0,0,0,0,0
KR_6665711747,_Mnjc2VspTFUOWqiJ3qkthivEFaJgDGFGGTr7mNDcexTx5_yW5S00e_SVGBr2BF6DhiuJxUO7BjbfQ,Mangoooooooo,163,True,ARAM,795,,Kayle,10,14,21,False,False,False,True,15,0,1,1,3006,3124,3115,3153,1036,0,2052,5002,5008,5005,8008,127,15,0,9111,981,360,0,9104,4,10,0,8014,801,0,0,8000,8139,742,0,0,8135,450,5,0,8100,6,4,19319,14988,53,0,0,0,0,0
KR_6665711747,eAfbD2sHyrg-S49V46tJooMXjCkkYS6WDP9EHv0PJ5nna9YTtugYgYqq5ViF-WzyKdmRSuEps6pc7A,scagx,98,True,ARAM,795,,Kalista,429,15,20,False,False,True,False,12,0,0,0,0,0,3124,3153,3006,6672,2052,5002,5008,5005,8008,145,34,0,8009,1669,0,0,9104,4,10,0,8014,1063,0,0,8000,8135,450,5,0,8139,709,0,0,8100,1,4,29239,13644,74,0,1,0,0,0
KR_6665711747,g60z0qFjgswYRDeHnfIFHgLlJo58KXBdcyaLnxzBLNkojVcDCQjF2vgMXzfXw6bxC3MtzntgDHZrdA,유미 개OP,143,True,ARAM,795,,Braum,201,14,38,False,False,False,False,1,0,0,0,3801,3111,2051,6665,1011,3067,0,5001,5002,5007,8465,1924,0,0,8463,4524,0,0,8429,39,13,12,8451,221,0,0,8400,9105,3,50,0,8009,2926,0,0,8000,32,4,9616,21768,1,0,0,0,0,0
KR_6665711747,CWcZEgehrIse3j3BeZVQC1NcJKzF0ZgU0_iiTzYko075NiOgtT-6hZgejIItBLWVT0i7IpB1GeLrrg,its me again,93,False,ARAM,795,,Jhin,202,14,14,True,False,False,False,8,0,0,0,3095,3009,3031,3086,2015,1036,2052,5002,5008,5008,8021,1660,1347,0,8009,1778,0,0,9103,6,50,0,8017,718,0,0,8000,8236,14,0,0,8234,4354,0,0,8200,6,4,16424,11071,49,0,0,0,0,0
KR_6665711747,gmPf4SVH8Gn9dGPyNJ_z6VsLdefLa-U_V79hdlpya9L_cQ3ry6wJTKi9M30fTfK1NJBgUo2O4luqgw,롤처음임욕하지마,403,False,ARAM,795,,Galio,3,13,21,True,False,False,False,2,0,0,0,2051,3070,6665,3111,3076,1011,2052,5002,5002,5007,8439,1169,1852,0,8463,806,0,0,8429,39,14,13,8451,195,0,0,8400,9105,4,40,0,9111,692,230,0,8000,32,4,10698,24784,18,0,0,0,0,0
KR_6665711747,aJmZcrkXSPNlkYDjqAsD_0F5QotStBLVP8M_SvwAji4m2gCFyj4aohjgmmOWnG3E8XxLR1bR0aeskg,냉정하고과감하게,383,False,ARAM,795,,LeeSin,64,13,9,False,True,False,False,19,0,0,1,6696,3111,3133,1037,6676,6691,2052,5002,5008,5008,8128,1330,24,0,8143,652,0,0,8138,18,0,0,8135,450,5,0,8100,8014,610,0,0,9111,938,280,0,8000,4,32,24029,18712,23,0,0,0,0,0
KR_6665711747,n9eG51DHVUzZzHZ6bg4eRuJmtA8vczFtdZRfQ49sSPNvHIVM_HXkmPly21QlSvi3DURQpVd2WMxrhQ,Ang,195,False,ARAM,795,,Zilean,26,14,19,True,False,False,False,4,0,0,0,3070,3108,6656,4642,4629,3158,2052,5002,5008,5008,8128,589,14,0,8126,576,0,0,8138,30,0,0,8106,5,0,0,8100,8009,3609,0,0,8014,316,0,0,8000,3,4,13203,13057,34,0,0,0,0,0
KR_6665711747,tFfFlHrABLV3WWwJIy0bvkvI0GT2kuI6YCcugi8E3RVqlA2P-Tq0P5bbAAUMpa56BGxPNial-it7ng,맛 깡,392,False,ARAM,795,,TahmKench,223,13,21,True,False,False,False,2,0,0,0,3084,3070,3111,3075,1033,0,2052,5001,5002,5007,8437,838,655,0,8401,265,0,0,8429,39,13,12,8451,203,0,0,8400,9105,6,30,0,9111,1238,230,0,8000,32,4,12461,34930,2,0,0,0,0,0
KR_6661829988,wIuCGL5SrQShm8n0oUkJu1DPCBncC9lbosVzkYa7iiWJkjSg0b1U6Zk5FRsWP8u54Pzrpf_gD8wIHg,Galneryus,385,False,ARAM,604,,Ornn,516,11,9,True,False,False,False,2,0,0,0,6665,2031,2422,3083,0,0,2052,5002,5002,5005,8437,175,109,0,8446,0,0,0,8473,284,0,0,8451,197,0,0,8400,8345,3,0,0,8304,5,3,0,8300,3,4,3122,15939,21,0,0,0,0,0
KR_6661829988,KxQq-iX0E4e-pJ83WQmlVzIGY9wSA7b3nyPViXlrZYVOmzWlYqvFsSZoWzFNilE3osa0BhhBZcLqlg,소라시안,592,False,ARAM,604,,TwistedFate,4,11,8,True,False,False,False,4,0,0,0,6653,0,0,0,0,3158,2052,5003,5008,5008,8230,2,0,0,8226,250,326,0,8210,0,0,0,8236,8,0,0,8200,8139,416,0,0,8134,0,4,0,8100,6,4,8088,4312,13,0,0,0,0,0
KR_6661829988,6l4yQh4zaPR7VjKBWfTwWiIQvIDq2HaDn5dt-BWJVZqiWuy_MQNkFjOwsdKPjvSOV6NuSwFqhU7eQw,DARIUS 01,295,False,ARAM,604,,Vayne,67,11,4,True,False,False,False,5,0,0,0,1038,6672,0,1037,1018,3006,2052,5002,5008,5005,8008,22,3,0,9111,201,90,0,9103,0,0,0,8014,206,0,0,8000,8234,2934,0,0,8236,4,0,0,8200,6,4,6091,10347,32,0,0,0,0,0
KR_6661829988,NTNzoqMtycnOhOZCoTj5ZrEgarrnAkG7I4Z2LTafiIO-B8nLrBiQsVwvZjaAFSVq5sf7QhfF3H06lw,개곰형,233,False,ARAM,604,,Kindred,203,11,6,True,False,False,False,8,0,0,0,6671,3006,3087,1053,0,0,0,5002,5008,5005,8008,3,1,0,8009,719,0,0,9104,7,50,0,8017,79,0,0,8000,8135,450,5,0,8143,355,0,0,8100,1,4,10588,10981,24,0,0,0,0,0
KR_6661829988,xVbL1uVSfkl1G_XTjXzITiDk2Kvn160evceEhHb0o8hchkkxSq4NB0agblW3sknaViAtokRlOmCryA,의미가없어요,99,False,ARAM,604,,Tristana,18,11,7,False,True,False,False,2,0,0,0,6672,3086,3006,2015,1036,0,2052,5002,5008,5005,8008,26,3,0,9111,173,90,0,9104,0,0,0,8014,165,0,0,8000,8304,5,3,0,8321,0,0,0,8300,7,4,5595,10274,19,0,0,0,0,0
KR_6661829988,IqeDdknY8pie-6XxlGaJCBLZArJyia9qD1erBQ5hS0JwBmxZ7SakQHJsxgpsidKxjXsE9dbRO2smeA,GaeGoGi,449,True,ARAM,604,,KogMaw,96,12,20,False,False,False,False,5,0,0,0,2031,3124,3006,1053,1042,1037,0,5002,5008,5005,8008,14,0,0,8009,1700,0,0,9104,5,20,0,8014,374,0,0,8000,8139,527,0,0,8135,450,5,0,8100,1,4,11085,9074,35,0,0,0,0,0
KR_6661829988,Mzoi2c20BQ1NAvCzF7ediEUmvsy823bTWJ42sWlsjMTKEtFBS6B0ar_wBeSKD10xcMzTSFB0l8hkdA,봉인된바드,209,True,ARAM,604,,Shaco,35,11,13,False,False,False,True,3,0,0,0,6653,3158,3916,1011,1052,0,2052,5002,5008,5008,8128,446,11,0,8126,162,0,0,8138,30,0,0,8106,5,0,0,8100,8009,1432,0,0,8014,171,0,0,8000,32,4,7681,8585,1,0,0,0,0,0
KR_6661829988,RKkWc4QI5GPS9VUqh5e7EBXT1P7tiw1DYYKBKUXdo0Abcrq-igLiupsDDIKhxURvaFjW7IdbSpKj7A,와드체크,273,True,ARAM,604,,Jhin,202,12,14,False,False,False,False,8,0,0,1,6671,3134,1037,0,0,3009,0,5002,5008,5008,8021,914,664,0,8009,1524,0,0,9103,7,50,0,8014,275,0,0,8000,8234,2985,0,0,8236,4,0,0,8200,6,4,8083,5159,32,0,0,0,0,0
KR_6661829988,ySLpJOHwA41e7mLMLXCPuSBlhcUPFVMvQGA_OOTRl-VmGSWYqzrjXntxq5MwM1DQL36ROEErBGlaxw,게임접은사람,99,True,ARAM,604,,Xerath,101,12,17,False,False,False,False,8,0,0,0,6655,3020,4645,0,0,0,2052,5002,5008,5008,8369,568,447,0,8304,4,0,0,8321,0,0,0,8347,0,0,0,8300,8009,2957,0,0,8014,371,0,0,8000,3,4,15463,4448,30,0,0,0,0,0
KR_6661829988,dBZIiAqp_DlejMllCfMDESz88TQ5p6v-SjuUZ_Ew6wGduGnl2rzzffv1oq5jDeZdK4blTvLmZfDG0Q,못하면다물,394,True,ARAM,604,,Rengar,107,12,12,False,False,False,False,6,0,0,0,1018,1037,0,6691,3134,3047,2052,5002,5008,5008,8010,44,0,0,9111,393,180,0,9104,5,30,0,8017,219,0,0,8000,8143,283,0,0,8106,5,0,0,8100,32,4,8157,8420,24,0,0,0,0,0
