matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6450093916,ue6-UKMeopmId-MiWTLO9W8pDHmgjB1uztcns4PaQT5UZDgPtFxIlUnAFQeNr5y68eVVjCapXhfH1A,돈가스라이팅,90,False,ARAM,1113,,Galio,3,17,35,True,False,False,False,3,0,0,0,3121,3075,6665,3111,2051,1029,0,5002,5002,5007,8439,1139,1915,0,8463,1396,0,0,8429,56,14,13,8451,271,0,0,8400,9105,3,30,0,9111,1653,380,0,8000,32,4,22283,53603,12,,0,0,0,0
KR_6450093916,bnTMiSP78V8ZEFlvnCiiUUVtATTJxGGDvuOVg2a4wV4kNII9BpDkg3MKG3XDeWHCOBUwKFRPbWTBag,극락체험,189,False,ARAM,1113,,Sivir,15,17,23,True,False,False,False,12,0,0,0,6672,3111,6676,3046,3036,1036,2052,5002,5008,5005,8008,59,6,0,9111,1147,350,0,9104,3,30,0,8014,632,0,0,8000,8139,1130,0,0,8106,5,0,0,8100,1,4,28906,29104,63,,0,0,0,0
KR_6450093916,viBWcqrPl2xaoIDYn7-WcQMszIlV0ZEIqyM4CAGeEBWnK5AwcECDPQ4vMMnLpPtgIbNQo5K-0JBH_g,한남노비치,419,False,ARAM,1113,,JarvanIV,59,18,37,False,True,False,False,13,0,0,0,3071,3111,6630,6333,3075,1037,2052,5002,5008,5008,8010,1230,0,0,9111,1955,500,0,9105,3,0,0,8014,1020,0,0,8000,8143,1006,0,0,8106,5,0,0,8100,32,4,32254,48968,39,,0,0,0,0
KR_6450093916,cI9oP1tQtEkUkWDHrlAPiubqfv8CXQmwpMEB-KHCBKTUKx-x9qU2bF3leKo34qAyKb5vBIbhBggLBg,저수지 혹등고래,307,False,ARAM,1113,,Shaco,35,18,37,True,False,False,False,8,0,0,0,3165,4630,1026,4645,6653,3158,2052,5002,5008,5008,8229,3132,0,0,8226,250,543,0,8233,5,40,0,8236,48,0,0,8200,8143,773,0,0,8106,5,0,0,8100,32,4,27574,25829,18,,0,0,0,0
KR_6450093916,lB-L2AwUEgFkzcVdYmTzlvl-OA1Xl_3kUsaA3BAFdXfWgcvY8FCxbax1jLhq36RAAV2gHGJnr8yuAg,작은거인 요들,454,False,ARAM,1113,,Neeko,518,17,19,True,False,False,False,17,0,0,2,3152,3020,4645,3135,3089,2420,2052,5002,5008,5008,8128,1802,28,0,8126,1075,0,0,8138,30,0,0,8106,5,0,0,8100,8014,1084,0,0,8009,2958,0,0,8000,32,4,35023,28586,52,,0,0,0,0
KR_6450093916,JDvVAtlNi_3eJWrkmmQu_SINZfKk57HMSiVI7S13BS8sQXS2rYsqCDlLW8IhWM-GESLQq-8Tvy1vWw,zkfqkfka22,717,True,ARAM,1113,,Lissandra,127,18,51,False,False,True,False,9,0,0,0,3145,3157,6653,3020,3102,3916,2052,5001,5008,5008,8128,1587,28,0,8126,1541,0,0,8138,30,0,0,8106,5,0,0,8100,8236,48,0,0,8210,18,0,0,8200,32,4,34699,27792,43,,0,0,0,0
KR_6450093916,ydV-PJl5m6CAB90iaAiZXSDMKHXtSvthWnkv7iji7RwNH2xVUJt4b_UVUeskXUk3Ab4Z13pRz4YbRg,즐겜유저코나리,250,True,ARAM,1113,,Nautilus,111,18,39,False,False,True,False,12,0,0,0,6665,3068,4637,4401,3070,3111,2052,5001,5002,5007,8439,773,1510,0,8463,3956,0,0,8473,509,0,0,8453,642,1739,0,8400,8226,250,921,0,8210,48,0,0,8200,32,4,22654,32580,32,,0,0,0,0
KR_6450093916,cSfATpQiLdGM4GK89xag5qAPmCJTvtBcju1PFHgiMCLYpJgDC-SE4rKculIivZXU-LndeSuyvFRkeQ,입짧은포비,280,True,ARAM,1113,,LeeSin,64,18,35,False,False,True,False,24,0,0,1,6630,3156,6333,3071,3111,3082,2052,5002,5008,5005,8010,1587,0,0,9111,2851,590,0,9104,3,40,0,8014,1168,0,0,8000,8139,1650,0,0,8135,450,5,0,8100,32,4,38341,42253,46,,0,0,0,0
KR_6450093916,ZtiG3NZGYmweZNV23-ZI361jRLUepDbablYXX25EhjZjt63IVFnfKQPgwisnWbWjhqr_jhA3oX0bmA,재티짱,255,True,ARAM,1113,,Zeri,221,18,40,False,False,False,True,17,0,0,2,6673,3006,3085,3184,6675,3036,2052,5002,5008,5005,8008,224,0,0,8009,3267,0,0,9103,4,20,0,8014,1710,0,0,8000,8135,450,5,0,8139,1427,0,0,8100,6,4,46010,31466,79,,0,0,0,0
KR_6450093916,q5wRIh3s1YLZdrgsqqr5a9qvPJlorw5yPhSkSeKTqgqnYLch0vB5p2Hn3UkILeUtIpDcqNfc3U2Szg,궁없으면안들감,453,True,ARAM,1113,,Morgana,25,18,55,False,False,False,False,15,0,0,0,2421,3222,1001,3116,6653,4637,2052,5001,5008,5005,8008,11,0,0,8009,9524,0,0,9104,3,20,0,8014,1234,0,0,8000,8473,462,0,0,8453,580,1068,0,8400,32,4,31034,27876,41,,0,0,0,0
