matchId,puuid,summonerName,summonerLevel,win,gameMode,gameDuration,teamPosition,championName,championId,champLevel,assists,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,kills,pentaKills,quadraKills,tripleKills,item0,item1,item2,item3,item4,item5,item6,defense,flex,offense,prim1_perk,prim1_var1,prim1_var2,prim1_var3,prim2_perk,prim2_var1,prim2_var2,prim2_var3,prim3_perk,prim3_var1,prim3_var2,prim3_var3,prim4_perk,prim4_var1,prim4_var2,prim4_var3,prim_style,sub1_perk,sub1_var1,sub1_var2,sub1_var3,sub2_perk,sub2_var1,sub2_var2,sub2_var3,sub_style,summoner1Id,summoner2Id,totalDamageDealtToChampions,totalDamageTaken,totalMinionsKilled,totalEnemyJungleMinionsKilled,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR_6658447681,MrBbi8Av3LX6xvT_QtdFqfbFPK4K3zt0wIbrLwjbmj_EOac1KKp6wVcW8cNnG98aeZE7LYLnklPi1Q,죽쑤는꿀벌,52,True,ARAM,1371,,Vayne,67,18,34,False,False,False,False,18,0,0,0,3143,3153,6672,3124,3087,3006,0,5002,5003,5005,8005,2986,1614,1371,9111,1715,520,0,9104,5,30,0,8014,1419,0,0,8000,8139,1443,0,0,8106,5,0,0,8100,6,4,59981,35373,76,0,0,0,0,0
KR_6658447681,ViUTTsPS2zZAnegkVOg-USFYwv9N_V8qHb_UYP3_l_UdbUpU6YRK0-b7_xjhUVh4YsC4SIlvudVv5A,방화동냥냥펀치,370,True,ARAM,1371,,Ahri,103,18,42,True,False,False,True,13,0,0,0,6653,3157,3165,4645,3020,1058,2052,5002,5008,5008,8128,2876,36,0,8126,1265,0,0,8138,30,0,0,8106,5,0,0,8100,8014,1097,0,0,8009,6845,0,0,8000,32,4,44439,34799,63,0,0,0,0,0
KR_6658447681,P1CF6Nwoqn7dByrkr-vCf_sduiiu66jfvm7V5R0q3ID-KTC_i214OKGuDRWexnrmBNy98wZSDxW4hQ,1k2k3k4,118,True,ARAM,1371,,Darius,122,18,35,False,False,True,False,22,0,0,0,6630,3111,3742,4401,3053,3075,2052,5002,5008,5005,8010,2317,0,0,9111,3873,570,0,9105,5,40,0,8299,3298,0,0,8000,8234,7575,0,0,8275,16,0,0,8200,6,4,60725,73865,47,0,0,0,0,0
KR_6658447681,YZ2jkEVJryqOS1xwG7hv7LIceWFkjDDk8UK9ZOPuCnXNlet9PhBG6J7uDznKxA_aZf5H6d2SBLvm-A,AquiIla,195,True,ARAM,1371,,Singed,27,18,43,False,True,False,False,7,0,1,1,6657,3111,3040,3116,3742,1011,2052,5002,5008,5008,8230,16,0,0,8275,28,0,0,8234,-2147483648,0,0,8237,672,0,0,8200,9105,5,10,0,8014,557,0,0,8000,32,4,30016,51802,47,0,0,0,0,0
KR_6658447681,gtQmeZgUIqevqbEow1HUQEjiJMFKYh0QiqrtlfrX-Fhaez1O9YJyXsqqmryHq-k0DkBnnf2_PQiBxw,뀌히히히,374,True,ARAM,1371,,Malphite,54,18,25,True,False,True,False,21,0,0,1,4636,3157,3020,4645,4629,1058,2052,5002,5008,5008,8128,2942,37,0,8143,1350,0,0,8138,30,0,0,8106,5,0,0,8100,8210,31,0,0,8236,48,0,0,8200,32,4,50056,38366,38,0,0,0,0,0
KR_6658447681,WjsGOzOlfoyHPL4-TnEwCt0PC4uB8GFmNl6ucRSn_MpqDRNqWFoSE5-hIS-bZYYsqKEYqwPXIhHW8g,T린스컴,482,False,ARAM,1371,,Aatrox,266,18,28,False,False,False,False,14,0,0,1,6692,3748,6333,3053,3123,3111,2052,5001,5008,5007,8010,369,0,0,9111,1769,420,0,9105,3,50,0,8014,1347,0,0,8000,8126,787,0,0,8106,5,0,0,8100,32,4,44087,54722,43,0,0,0,0,0
KR_6658447681,PzRD3_t_kcZZ3hNAFaEoqcu8Qrz_CLwYejxfQsgqP2s0DJBASSoo6bJD4-ZLT8t3DpGnGc9XbxDpDg,핑크베이스,293,False,ARAM,1371,,DrMundo,36,18,32,False,False,False,False,9,0,0,0,3084,3068,3111,3075,3065,3082,2052,5001,5002,5007,8437,2172,1645,0,8446,400,0,0,8429,64,16,13,8451,362,0,0,8400,9105,6,40,0,9111,2816,410,0,8000,4,32,34935,73719,58,0,0,0,0,0
KR_6658447681,akkBj2ECeU5hFE4nos-xkefHQQZG3LOAI0R5RoKo7M5FQtHCyl38BhsVDUH7De8sP7rLsvZYxgnS7g,얼굴만스쳐도이년,468,False,ARAM,1371,,FiddleSticks,9,18,31,False,False,False,False,20,0,0,0,3157,3089,3020,4636,4645,3165,3330,5002,5008,5008,8128,2709,36,0,8126,1107,0,0,8138,30,0,0,8106,5,0,0,8100,8009,3837,0,0,8014,1181,0,0,8000,32,4,45935,45706,52,0,13,0,0,0
KR_6658447681,pTK8sjpL3kJJDHFRrFnjvaZIPY04aLhbtFMxiUHX5mHguyoX2YbI2bJIzreosZm6HPbzS7ovyCw3fw,도구매렵다,119,False,ARAM,1371,,Rumble,68,18,33,False,False,False,False,12,0,0,1,4637,4636,3157,3089,0,3020,0,5001,5008,5008,8229,2319,0,0,8224,2062,0,0,8210,15,0,0,8236,48,0,0,8200,8105,13,5,0,8138,30,0,0,8100,32,4,44879,46468,31,0,0,0,0,0
KR_6658447681,TcJNiPl-tealn6IOEDM3xJz0RXt6NzMOvypZlkptIxLKtiZVdD83pBOilEvEwZIxK0LWGVaBAFNhVg,루이지이병,420,False,ARAM,1371,,Kaisa,145,18,32,False,False,False,False,18,0,0,0,3157,3020,3124,3135,3115,3087,2052,5002,5008,5005,8008,48,10,0,8009,3841,0,0,9104,3,20,0,8014,2044,0,0,8000,8106,5,0,0,8138,18,0,0,8100,7,4,50368,38452,103,0,0,0,0,0
