"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"chall";"Yorick";"83";"TOP";1912;1;1;2;0.5;0.0005;0.001;0.38;"8229";"8226";"8210";"8237";"8200";"8229";"8226";"8400";"5002";"5008";"5007";"12";"4";2;1.0;0.5;"";"";"1";"0.5";"0";"3";"1";"2";1;0.5;1.0;"1056";"3340";"2003";"2003";"";"";"";"";1;0.5;1.0;"1054";"2003";"3340";"";"";"";"";"";1;0.5;0.0;"3158";1;0.5;1.0;"3111";1;0.5;0.0;"6692";"";"";"";"";"";"1";0.5;1.0;"3071";"";"";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
"chall";"Poppy";"78";"TOP";1912;60;324;104;0.5769;0.1695;0.0544;3.15;"8437";"8401";"8444";"8453";"8400";"8437";"8401";"8300";"5002";"5008";"5008";"12";"4";76;0.73;0.58;"4";"12";"21";"0.2";"0.57";"1";"2";"3";45;0.43;0.62;"2033";"";"";"";"";"";"";"";31;0.3;0.58;"2033";"3340";"";"";"";"";"";"";30;0.29;0.53;"3047";68;0.65;0.62;"3111";25;0.24;0.6;"3068";"";"";"";"";"";"19";0.18;0.68;"3068";"6665";"";"";"";"";"9";0.09;0.67;"6662";"";"";"";"";"";"9";0.09;0.67
"chall";"Vladimir";"8";"TOP";1912;4;2;12;0.3333;0.001;0.0063;3.15;"8214";"8275";"8234";"8237";"8200";"8214";"8275";"8300";"5002";"5008";"5007";"14";"6";7;0.58;0.43;"6";"14";"3";"0.25";"0";"1";"3";"2";10;0.83;0.4;"1056";"2003";"2003";"";"";"";"";"";3;0.25;0.67;"1056";"3340";"2003";"2003";"";"";"";"";3;0.25;0.0;"3158";10;0.83;0.4;"3111";1;0.08;0.0;"4636";"";"";"";"";"";"2";0.17;0.5;"3152";"3089";"";"";"";"";"1";0.08;1.0;"4629";"3152";"3089";"3135";"";"";"1";0.08;1.0
"chall";"Pantheon";"80";"TOP";1912;33;25;62;0.5323;0.0131;0.0324;2.77;"8010";"8009";"9104";"8299";"8000";"8010";"8009";"8400";"5002";"5008";"5008";"14";"4";22;0.35;0.64;"12";"4";"16";"0.26";"0.56";"1";"2";"3";31;0.5;0.58;"1036";"2031";"3340";"";"";"";"";"";19;0.31;0.68;"1055";"2003";"";"";"";"";"";"";11;0.18;0.73;"3158";26;0.42;0.42;"3047";21;0.34;0.62;"6630";"";"";"";"";"";"17";0.27;0.35;"6630";"3161";"";"";"";"";"6";0.1;0.5;"6692";"";"";"";"";"";"6";0.1;0.5
"chall";"Zed";"238";"TOP";1912;5;299;5;1.0;0.1564;0.0026;6.78;"8369";"8304";"8321";"8347";"8300";"8369";"8304";"8000";"5002";"5008";"5008";"12";"4";3;0.6;1.0;"4";"12";"2";"0.4";"1";"1";"3";"2";4;0.8;1.0;"1036";"2031";"";"";"";"";"";"";2;0.4;1.0;"1036";"2031";"3340";"";"";"";"";"";2;0.4;1.0;"3158";3;0.6;1.0;"3111";1;0.2;1.0;"6692";"6693";"";"";"";"";"1";0.2;1.0;"3074";"";"";"";"";"";"1";0.2;1.0;"3074";"6691";"";"";"";"";"1";0.2;1.0
"chall";"Akali";"84";"TOP";1912;47;71;100;0.47;0.0371;0.0523;2.49;"8010";"8009";"9105";"8299";"8000";"8010";"8009";"8400";"5002";"5008";"5008";"14";"12";47;0.47;0.49;"12";"4";"23";"0.23";"0.3";"1";"3";"2";86;0.86;0.48;"1054";"2003";"";"";"";"";"";"";25;0.25;0.44;"1056";"2003";"2003";"";"";"";"";"";20;0.2;0.35;"3020";86;0.86;0.5;"3111";3;0.03;0.33;"3152";"";"";"";"";"";"23";0.23;0.43;"3152";"4645";"";"";"";"";"12";0.12;0.58;"3152";"3157";"";"";"";"";"9";0.09;0.33
"chall";"Kayle";"10";"TOP";1912;6;1;8;0.75;0.0005;0.0042;3.64;"8021";"8009";"9104";"8299";"8000";"8021";"8009";"8400";"5002";"5008";"5005";"12";"4";6;0.75;0.67;"4";"12";"2";"0.25";"1";"1";"3";"2";6;0.75;0.83;"1054";"2003";"3340";"";"";"";"";"";2;0.25;1.0;"1054";"2003";"";"";"";"";"";"";2;0.25;1.0;"3006";8;1.0;0.75;"";1;0.12;0.0;"3091";"3115";"";"";"";"";"2";0.25;0.5;"3091";"";"";"";"";"";"2";0.25;1.0;"3091";"3115";"3124";"";"";"";"1";0.12;1.0
"chall";"Udyr";"77";"TOP";1912;25;20;48;0.5208;0.0105;0.0251;2.8;"8437";"8401";"8444";"8453";"8400";"8437";"8401";"8300";"5002";"5008";"5008";"6";"12";37;0.77;0.57;"12";"6";"9";"0.19";"0.33";"2";"No skill";"No skill";17;0.35;0.41;"1056";"2003";"2003";"";"";"";"";"";36;0.75;0.53;"1056";"2003";"2003";"3340";"";"";"";"";5;0.1;0.4;"3047";23;0.48;0.39;"3009";12;0.25;0.67;"4637";"";"";"";"";"";"16";0.33;0.5;"4637";"6665";"";"";"";"";"11";0.23;0.55;"4637";"6665";"3157";"";"";"";"10";0.21;0.7
"chall";"Sejuani";"113";"TOP";1912;1;2;3;0.3333;0.001;0.0016;1.23;"8437";"8446";"8444";"8242";"8400";"8437";"8446";"8300";"5003";"5003";"5005";"12";"14";2;0.67;0.5;"14";"12";"1";"0.33";"0";"2";"1";"3";3;1.0;0.33;"1054";"2003";"";"";"";"";"";"";2;0.67;0.0;"1054";"2003";"3340";"";"";"";"";"";1;0.33;1.0;"3158";1;0.33;1.0;"3111";1;0.33;0.0;"3068";"";"";"";"";"";"2";0.67;0.0;"6667";"";"";"";"";"";"1";0.33;1.0;"";"";"";"";"";"";"1";0.33;0.0
"chall";"Fiora";"114";"TOP";1912;59;94;109;0.5413;0.0492;0.057;2.11;"8437";"8446";"8444";"8242";"8400";"8437";"8446";"8200";"5002";"5008";"5005";"12";"4";76;0.7;0.54;"4";"12";"17";"0.16";"0.65";"1";"3";"2";93;0.85;0.58;"1054";"2003";"";"";"";"";"";"";37;0.34;0.59;"1054";"2003";"3340";"";"";"";"";"";16;0.15;0.25;"3047";46;0.42;0.52;"3111";19;0.17;0.58;"6632";"3074";"";"";"";"";"19";0.17;0.53;"6632";"";"";"";"";"";"17";0.16;0.29;"6630";"";"";"";"";"";"14";0.13;0.36
"chall";"Kennen";"85";"TOP";1912;65;169;125;0.52;0.0884;0.0654;2.55;"8214";"8275";"8233";"8237";"8200";"8214";"8275";"8100";"5002";"5008";"5005";"4";"12";69;0.55;0.64;"12";"4";"53";"0.42";"0.4";"1";"2";"3";107;0.86;0.56;"1055";"2003";"";"";"";"";"";"";44;0.35;0.64;"1055";"2003";"3340";"";"";"";"";"";27;0.22;0.26;"3020";115;0.92;0.5;"3158";5;0.04;0.8;"3152";"";"";"";"";"";"41";0.33;0.46;"3152";"4645";"";"";"";"";"23";0.18;0.52;"3152";"3135";"";"";"";"";"11";0.09;0.64
"chall";"Nautilus";"111";"TOP";1912;1;79;2;0.5;0.0413;0.001;2.17;"8351";"8306";"8316";"8347";"8300";"8351";"8306";"8400";"5002";"5002";"5005";"12";"4";2;1.0;0.5;"";"";"1";"0.5";"0";"1";"3";"2";1;0.5;1.0;"1028";"";"";"";"";"";"";"";1;0.5;1.0;"2033";"3340";"";"";"";"";"";"";1;0.5;0.0;"3111";1;0.5;1.0;"3047";1;0.5;0.0;"6662";"";"";"";"";"";"1";0.5;1.0;"3068";"";"";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
