"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"dia";"Lissandra";"";"";659;18;0;28;0.6429;0.0;0.0425;3.13;"8128";"8126";"8138";"8106";"8100";"8128";"8126";"8000";"5002";"5008";"5008";"32";"4";20;0.71;0.6;"4";"32";"7";"0.25";"0.86";"1";"2";"3";18;0.64;0.78;"3802";"1001";"";"";"";"";"";"";16;0.57;0.62;"3802";"2031";"";"";"";"";"";"";2;0.07;1.0;"3020";18;0.64;0.72;"3158";5;0.18;0.6;"6653";"3157";"3165";"";"";"";"2";0.07;1.0;"6655";"4645";"3157";"";"";"";"2";0.07;1.0;"6655";"3157";"4645";"3165";"";"";"2";0.07;0.5
"dia";"Jinx";"";"";659;49;0;76;0.6447;0.0;0.1153;4.06;"8008";"8009";"9103";"8014";"8000";"8008";"8009";"8100";"5002";"5008";"5005";"6";"4";29;0.38;0.69;"1";"4";"18";"0.24";"0.67";"1";"2";"3";48;0.63;0.67;"6670";"2003";"2003";"";"";"";"";"";33;0.43;0.7;"6670";"";"";"";"";"";"";"";14;0.18;0.79;"3006";65;0.86;0.66;"3158";8;0.11;0.5;"6672";"3031";"3036";"";"";"";"4";0.05;0.75;"6672";"6671";"3094";"";"";"";"3";0.04;1.0;"6672";"6671";"";"";"";"";"3";0.04;0.33
"dia";"Rell";"";"";659;4;0;7;0.5714;0.0;0.0106;4.79;"8439";"8463";"8429";"8451";"8400";"8439";"8463";"8100";"5003";"5002";"5007";"32";"4";7;1.0;0.57;"";"";"1";"0.14";"0";"2";"3";"1";4;0.57;0.5;"2051";"1001";"2031";"";"";"";"";"";2;0.29;0.5;"2051";"1028";"2003";"";"";"";"";"";2;0.29;0.5;"3111";4;0.57;0.25;"3047";2;0.29;1.0;"3068";"6667";"8020";"4401";"";"";"1";0.14;1.0;"6665";"4401";"3068";"";"";"";"1";0.14;0.0;"6665";"3119";"";"";"";"";"1";0.14;1.0
"dia";"Tryndamere";"";"";659;18;0;33;0.5455;0.0;0.0501;3.08;"8008";"9111";"9104";"8299";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"32";"4";14;0.42;0.64;"6";"4";"7";"0.21";"0.57";"1";"3";"2";18;0.55;0.61;"1011";"1028";"2003";"2003";"";"";"";"";5;0.15;0.6;"1011";"1028";"";"";"";"";"";"";4;0.12;0.75;"3006";15;0.45;0.47;"3111";12;0.36;0.67;"3031";"3153";"3046";"6672";"";"";"1";0.03;1.0;"6631";"3046";"6694";"";"";"";"1";0.03;1.0;"3084";"3153";"3068";"4401";"3091";"";"1";0.03;1.0
"dia";"Graves";"";"";659;23;0;64;0.3594;0.0;0.0971;3.36;"8128";"8143";"8138";"8135";"8100";"8128";"8143";"8000";"5002";"5008";"5005";"32";"4";32;0.5;0.41;"4";"32";"15";"0.23";"0.33";"1";"3";"2";49;0.77;0.41;"3134";"1001";"";"";"";"";"";"";34;0.53;0.32;"3134";"2031";"";"";"";"";"";"";3;0.05;0.67;"3111";30;0.47;0.37;"3006";16;0.25;0.44;"6691";"6676";"3072";"";"";"";"3";0.05;1.0;"6691";"";"";"";"";"";"2";0.03;0.0;"6691";"6676";"3072";"3036";"";"";"2";0.03;1.0
"dia";"Maokai";"";"";659;27;0;53;0.5094;0.0;0.0804;3.45;"8439";"8463";"8429";"8451";"8400";"8439";"8463";"8000";"5001";"5002";"5007";"32";"4";34;0.64;0.5;"4";"32";"12";"0.23";"0.5";"3";"1";"2";16;0.3;0.62;"2051";"3070";"2003";"";"";"";"";"";9;0.17;0.33;"3802";"1001";"";"";"";"";"";"";7;0.13;0.71;"3111";25;0.47;0.44;"3047";15;0.28;0.53;"6665";"";"";"";"";"";"4";0.08;0.25;"6665";"3119";"";"";"";"";"3";0.06;0.67;"6665";"3119";"3065";"";"";"";"2";0.04;0.5
"dia";"Poppy";"";"";659;9;0;22;0.4091;0.0;0.0334;3.04;"8437";"8401";"8429";"8451";"8400";"8437";"8401";"8000";"5002";"5008";"5008";"32";"4";17;0.77;0.41;"4";"32";"5";"0.23";"0.4";"1";"3";"2";10;0.45;0.3;"2051";"3070";"2003";"";"";"";"";"";7;0.32;0.43;"3105";"2031";"";"";"";"";"";"";4;0.18;0.25;"3111";15;0.68;0.4;"3047";4;0.18;0.25;"6665";"";"";"";"";"";"1";0.05;1.0;"6662";"3075";"";"";"";"";"1";0.05;0.0;"6665";"3119";"";"";"";"";"1";0.05;1.0
"dia";"Urgot";"";"";659;10;0;26;0.3846;0.0;0.0395;2.34;"8010";"9111";"9105";"8299";"8000";"8010";"9111";"8400";"5002";"5008";"5008";"32";"4";17;0.65;0.29;"4";"32";"8";"0.31";"0.5";"2";"3";"1";16;0.62;0.44;"3077";"2031";"";"";"";"";"";"";4;0.15;0.75;"1011";"1028";"2003";"2003";"";"";"";"";3;0.12;0.67;"3111";13;0.5;0.54;"3047";5;0.19;0.4;"3084";"3748";"3075";"";"";"";"2";0.08;0.5;"3084";"3748";"3071";"";"";"";"2";0.08;0.5;"6662";"3065";"3075";"";"";"";"1";0.04;0.0
"dia";"Twitch";"";"";659;33;0;57;0.5789;0.0;0.0865;3.8;"8008";"9111";"9104";"8014";"8000";"8008";"9111";"8100";"5002";"5008";"5005";"6";"4";37;0.65;0.59;"1";"4";"9";"0.16";"0.67";"3";"1";"2";38;0.67;0.63;"6670";"2003";"2003";"";"";"";"";"";19;0.33;0.63;"6670";"";"";"";"";"";"";"";9;0.16;0.44;"3006";49;0.86;0.57;"3111";3;0.05;0.33;"6672";"3085";"3031";"";"";"";"3";0.05;0.33;"6672";"3085";"3031";"3036";"";"";"2";0.04;0.5;"6672";"3124";"3085";"";"";"";"2";0.04;0.5
"dia";"Rumble";"";"";659;28;0;55;0.5091;0.0;0.0835;3.37;"8128";"8126";"8138";"8106";"8100";"8128";"8126";"8200";"5002";"5008";"5008";"32";"4";37;0.67;0.38;"4";"32";"11";"0.2";"0.91";"1";"3";"2";35;0.64;0.54;"3145";"1001";"2003";"";"";"";"";"";25;0.45;0.36;"3145";"1001";"";"";"";"";"";"";6;0.11;0.5;"3020";41;0.75;0.49;"3158";9;0.16;0.44;"4636";"4645";"";"";"";"";"5";0.09;0.2;"4636";"4645";"3157";"";"";"";"3";0.05;0.0;"4636";"4645";"3089";"";"";"";"3";0.05;0.33
"dia";"Renata";"";"";659;10;0;27;0.3704;0.0;0.041;4.38;"8214";"8226";"8210";"8236";"8200";"8214";"8226";"8100";"5002";"5008";"5007";"3";"4";16;0.59;0.44;"4";"3";"6";"0.22";"0.17";"3";"2";"1";13;0.48;0.38;"4642";"3070";"2003";"";"";"";"";"";14;0.52;0.36;"4642";"3070";"";"";"";"";"";"";2;0.07;0.5;"3158";22;0.81;0.36;"3111";2;0.07;0.5;"2065";"3003";"3157";"";"";"";"1";0.04;0.0;"2065";"3222";"3504";"6616";"";"";"1";0.04;1.0;"2065";"4005";"3504";"6616";"";"";"1";0.04;0.0
"dia";"LeeSin";"";"";659;35;0;72;0.4861;0.0;0.1093;3.49;"8010";"9111";"9104";"8014";"8000";"8010";"9111";"8100";"5002";"5008";"5005";"32";"4";50;0.69;0.46;"4";"32";"21";"0.29";"0.52";"1";"3";"2";45;0.62;0.51;"3134";"1001";"";"";"";"";"";"";29;0.4;0.45;"6029";"1001";"";"";"";"";"";"";15;0.21;0.47;"3111";41;0.57;0.41;"3047";15;0.21;0.67;"6691";"6676";"6696";"";"";"";"4";0.06;0.25;"6630";"3071";"6333";"";"";"";"3";0.04;0.33;"6691";"";"";"";"";"";"2";0.03;0.0
