"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"";"Maokai";"";"";5425;233;0;430;0.5419;0.0;0.0793;3.69;"8439";"8463";"8429";"8451";"8400";"9105";"9111";"8000";"5001";"5002";"5007";"32";"4";379;0.88;0.54;"13";"4";"9";"0.02";"0.67";"3";"1";"2";181;0.42;0.6;"3802";"1001";"";"";"";"";"";"";118;0.27;0.59;"2051";"3070";"2003";"";"";"";"";"";78;0.18;0.51;"3111";188;0.44;0.52;"3020";87;0.2;0.57;"6653";"4637";"";"";"";"";"27";0.06;0.63;"6665";"3119";"";"";"";"";"15";0.03;0.67;"6653";"";"";"";"";"";"12";0.03;0.5
"";"Sivir";"";"";5425;273;0;514;0.5311;0.0;0.0947;4.24;"8008";"8009";"9103";"8014";"8000";"8139";"8135";"8100";"5002";"5008";"5005";"4";"6";271;0.53;0.56;"4";"7";"36";"0.07";"0.53";"1";"2";"3";323;0.63;0.6;"6670";"2003";"2003";"";"";"";"";"";250;0.49;0.54;"6670";"";"";"";"";"";"";"";82;0.16;0.62;"3006";411;0.8;0.54;"3158";46;0.09;0.37;"3087";"6675";"";"";"";"";"37";0.07;0.35;"3087";"6675";"3072";"";"";"";"35";0.07;0.57;"3087";"6675";"3072";"3036";"";"";"16";0.03;0.5
"";"Zyra";"";"";5425;118;0;225;0.5244;0.0;0.0415;4.21;"8128";"8126";"8138";"8106";"8100";"8009";"8014";"8000";"5002";"5008";"5008";"3";"4";122;0.54;0.52;"32";"4";"26";"0.12";"0.54";"1";"3";"2";91;0.4;0.56;"3802";"1001";"";"";"";"";"";"";167;0.74;0.53;"3802";"2031";"";"";"";"";"";"";15;0.07;0.67;"3020";186;0.83;0.51;"3158";17;0.08;0.53;"6653";"3116";"";"";"";"";"17";0.08;0.53;"6653";"3116";"4637";"";"";"";"17";0.08;0.35;"6653";"3116";"4637";"3165";"";"";"11";0.05;0.64
"";"Khazix";"";"";5425;240;0;444;0.5405;0.0;0.0818;3.39;"8128";"8143";"8138";"8135";"8100";"8009";"8014";"8000";"5002";"5008";"5008";"32";"4";398;0.9;0.54;"4";"6";"7";"0.02";"0.57";"2";"1";"3";235;0.53;0.56;"3070";"1036";"1036";"1001";"";"";"";"";220;0.5;0.57;"3134";"1001";"";"";"";"";"";"";52;0.12;0.5;"3158";271;0.61;0.54;"3111";104;0.23;0.5;"6691";"3004";"6694";"";"";"";"38";0.09;0.47;"6691";"3004";"";"";"";"";"29";0.07;0.52;"6691";"3004";"6676";"";"";"";"25";0.06;0.48
"";"Amumu";"";"";5425;190;0;355;0.5352;0.0;0.0654;2.95;"8439";"8463";"8429";"8451";"8400";"8126";"8106";"8100";"5003";"5002";"5007";"32";"4";342;0.96;0.54;"3";"4";"3";"0.01";"0.33";"1";"3";"2";183;0.52;0.58;"3105";"2031";"";"";"";"";"";"";108;0.3;0.58;"2051";"3070";"2003";"";"";"";"";"";43;0.12;0.6;"3111";173;0.49;0.56;"3047";81;0.23;0.56;"6665";"3068";"";"";"";"";"27";0.08;0.59;"4636";"4645";"";"";"";"";"18";0.05;0.44;"6665";"3068";"3075";"";"";"";"14";0.04;0.43
"";"Anivia";"";"";5425;160;0;319;0.5016;0.0;0.0588;4.57;"8128";"8126";"8138";"8135";"8100";"8014";"8009";"8000";"5002";"5008";"5008";"13";"4";163;0.51;0.44;"4";"6";"16";"0.05";"0.56";"3";"1";"2";181;0.57;0.54;"3802";"1001";"";"";"";"";"";"";133;0.42;0.49;"3112";"3070";"2003";"";"";"";"";"";21;0.07;0.57;"3020";273;0.86;0.49;"3111";11;0.03;0.55;"6653";"3003";"";"";"";"";"29";0.09;0.45;"6653";"3003";"4637";"";"";"";"25";0.08;0.6;"6653";"";"";"";"";"";"11";0.03;0.36
"";"FiddleSticks";"";"";5425;155;0;299;0.5184;0.0;0.0551;3.31;"8128";"8126";"8138";"8106";"8100";"8009";"8014";"8000";"5002";"5008";"5008";"32";"4";262;0.88;0.52;"21";"4";"10";"0.03";"0.5";"2";"1";"3";160;0.54;0.53;"3802";"1001";"";"";"";"";"";"";147;0.49;0.5;"3145";"1001";"2003";"";"";"";"";"";38;0.13;0.47;"3020";243;0.81;0.51;"3158";17;0.06;0.59;"6653";"3157";"";"";"";"";"22";0.07;0.64;"6653";"3157";"3116";"";"";"";"19";0.06;0.53;"6653";"3157";"4637";"";"";"";"18";0.06;0.56
"";"Thresh";"";"";5425;311;0;556;0.5594;0.0;0.1025;4.65;"8439";"8463";"8473";"8451";"8400";"8009";"9105";"8000";"5001";"5002";"5007";"32";"4";477;0.86;0.56;"3";"4";"26";"0.05";"0.62";"1";"3";"2";290;0.52;0.63;"2051";"3070";"2003";"";"";"";"";"";161;0.29;0.55;"3105";"2031";"";"";"";"";"";"";81;0.15;0.59;"3111";344;0.62;0.57;"3047";96;0.17;0.58;"6665";"";"";"";"";"";"34";0.06;0.56;"6665";"3119";"";"";"";"";"32";0.06;0.56;"6665";"3119";"3083";"";"";"";"25";0.04;0.72
"";"Teemo";"";"";5425;260;0;482;0.5394;0.0;0.0888;3.32;"8128";"8126";"8138";"8106";"8100";"8009";"8014";"8000";"5002";"5008";"5008";"14";"4";266;0.55;0.52;"32";"4";"56";"0.12";"0.59";"1";"3";"2";276;0.57;0.57;"3802";"1001";"";"";"";"";"";"";344;0.71;0.55;"3802";"2031";"";"";"";"";"";"";22;0.05;0.64;"3020";350;0.73;0.55;"3158";69;0.14;0.57;"6653";"4637";"";"";"";"";"37";0.08;0.51;"6653";"4637";"3165";"";"";"";"32";0.07;0.41;"6653";"";"";"";"";"";"14";0.03;0.43
"";"Ezreal";"";"";5425;396;0;770;0.5143;0.0;0.1419;4.28;"8010";"8009";"9103";"8014";"8000";"8226";"8210";"8200";"5002";"5008";"5005";"1";"4";326;0.42;0.52;"4";"7";"57";"0.07";"0.54";"1";"3";"2";527;0.68;0.55;"3057";"3070";"1001";"";"";"";"";"";384;0.5;0.54;"3070";"3057";"1001";"";"";"";"";"";100;0.13;0.46;"3158";588;0.76;0.53;"3111";89;0.12;0.48;"3078";"3004";"6694";"";"";"";"83";0.11;0.58;"3078";"3004";"";"";"";"";"63";0.08;0.63;"6632";"3004";"6694";"";"";"";"47";0.06;0.45
