"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"dia";"Renekton";"58";"MIDDLE";2846;26;426;45;0.5778;0.1497;0.0158;3.17;"8010";"9111";"9104";"8299";"8000";"8010";"9111";"8400";"5002";"5008";"5008";"12";"4";17;0.38;0.53;"14";"4";"17";"0.38";"0.82";"1";"3";"2";35;0.78;0.6;"1054";"2003";"";"";"";"";"";"";12;0.27;0.5;"1054";"2003";"3340";"";"";"";"";"";10;0.22;0.6;"3047";31;0.69;0.58;"3111";9;0.2;0.67;"6630";"";"";"";"";"";"9";0.2;0.56;"6630";"3071";"3053";"6333";"";"";"3";0.07;1.0;"6630";"3161";"";"";"";"";"2";0.04;1.0
"dia";"Brand";"63";"MIDDLE";2846;3;5;11;0.2727;0.0018;0.0039;1.4;"8128";"8139";"8138";"8135";"8100";"8128";"8139";"8200";"5002";"5008";"5008";"14";"4";4;0.36;0.5;"12";"4";"4";"0.36";"0";"2";"3";"1";6;0.55;0.5;"1056";"2003";"2003";"";"";"";"";"";4;0.36;0.25;"1056";"2003";"3340";"2003";"";"";"";"";2;0.18;0.0;"3020";8;0.73;0.38;"3158";2;0.18;0.0;"6653";"3116";"";"";"";"";"2";0.18;0.5;"3116";"6653";"";"";"";"";"2";0.18;0.0;"3116";"";"";"";"";"";"2";0.18;0.0
"dia";"Gangplank";"41";"MIDDLE";2846;18;177;29;0.6207;0.0622;0.0102;3.78;"8369";"8313";"8321";"8347";"8300";"8369";"8313";"8100";"5003";"5008";"5008";"4";"12";16;0.55;0.56;"12";"4";"7";"0.24";"0.43";"1";"3";"2";26;0.9;0.65;"1036";"2031";"3340";"";"";"";"";"";16;0.55;0.69;"1036";"2031";"";"";"";"";"";"";8;0.28;0.75;"3009";10;0.34;0.8;"3158";6;0.21;0.83;"3508";"6675";"6676";"";"";"";"5";0.17;0.8;"3508";"6675";"";"";"";"";"5";0.17;0.6;"3508";"6676";"6675";"";"";"";"4";0.14;0.75
"dia";"Yorick";"83";"MIDDLE";2846;1;24;1;1.0;0.0084;0.0004;2.0;"8010";"8009";"9103";"8299";"8000";"8010";"8009";"8400";"5003";"5008";"5005";"4";"12";1;1.0;1.0;"";"";"1";"1";"0";"1";"3";"2";1;1.0;1.0;"1054";"2003";"3340";"";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3111";1;1.0;1.0;"";1;1.0;0.0;"3179";"6691";"";"";"";"";"1";1.0;1.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"dia";"Zed";"238";"MIDDLE";2846;141;969;283;0.4982;0.3405;0.0994;3.16;"8369";"8304";"8321";"8347";"8300";"8369";"8304";"8200";"5003";"5008";"5008";"14";"4";115;0.41;0.5;"12";"4";"96";"0.34";"0.52";"1";"3";"2";201;0.71;0.5;"1036";"2003";"2003";"2003";"";"";"";"";65;0.23;0.46;"1036";"2003";"2003";"2003";"3340";"";"";"";46;0.16;0.52;"3158";206;0.73;0.51;"3111";20;0.07;0.5;"3074";"";"";"";"";"";"31";0.11;0.35;"3074";"6691";"";"";"";"";"26";0.09;0.58;"6691";"";"";"";"";"";"14";0.05;0.43
"dia";"Pantheon";"80";"MIDDLE";2846;39;26;75;0.52;0.0091;0.0264;3.32;"8010";"9111";"9105";"8014";"8000";"8010";"9111";"8300";"5003";"5008";"5008";"14";"4";40;0.53;0.53;"4";"14";"18";"0.24";"0.44";"1";"3";"2";53;0.71;0.57;"1055";"2003";"3340";"";"";"";"";"";15;0.2;0.53;"1055";"2003";"";"";"";"";"";"";15;0.2;0.47;"3047";32;0.43;0.38;"3111";28;0.37;0.71;"6692";"3071";"";"";"";"";"15";0.2;0.47;"6692";"";"";"";"";"";"12";0.16;0.42;"6630";"";"";"";"";"";"5";0.07;0.6
"dia";"Vladimir";"8";"MIDDLE";2846;22;7;46;0.4783;0.0025;0.0162;2.97;"8214";"8275";"8210";"8237";"8200";"8214";"8275";"8000";"5001";"5008";"5007";"6";"4";24;0.52;0.46;"14";"6";"6";"0.13";"0.67";"1";"3";"2";38;0.83;0.53;"1056";"2003";"2003";"3340";"";"";"";"";12;0.26;0.5;"1056";"2003";"2003";"";"";"";"";"";8;0.17;0.38;"3158";27;0.59;0.56;"3020";17;0.37;0.35;"4636";"";"";"";"";"";"7";0.15;0.43;"3152";"";"";"";"";"";"5";0.11;0.6;"4636";"4629";"";"";"";"";"4";0.09;0.25
"dia";"Poppy";"78";"MIDDLE";2846;3;271;5;0.6;0.0952;0.0018;2.95;"8437";"8401";"8473";"8453";"8400";"8437";"8401";"8300";"5003";"5008";"5008";"12";"4";4;0.8;0.75;"14";"4";"1";"0.2";"0";"1";"3";"2";5;1.0;0.6;"2033";"";"";"";"";"";"";"";3;0.6;0.67;"2033";"3340";"";"";"";"";"";"";2;0.4;0.5;"3047";5;1.0;0.6;"";1;0.2;0.0;"6632";"4401";"";"";"";"";"1";0.2;1.0;"3068";"6662";"3143";"";"";"";"1";0.2;1.0;"6632";"3742";"4401";"";"";"";"1";0.2;1.0
"dia";"Akali";"84";"MIDDLE";2846;118;258;214;0.5514;0.0907;0.0752;3.54;"8010";"8009";"9105";"8014";"8000";"8010";"8009";"8400";"5003";"5008";"5008";"12";"4";120;0.56;0.59;"4";"12";"45";"0.21";"0.38";"1";"3";"2";196;0.92;0.58;"1054";"2003";"";"";"";"";"";"";84;0.39;0.56;"1054";"2003";"3340";"";"";"";"";"";72;0.34;0.56;"3020";176;0.82;0.57;"3111";21;0.1;0.62;"3152";"";"";"";"";"";"55";0.26;0.47;"3152";"4645";"";"";"";"";"39";0.18;0.51;"3152";"4645";"3157";"";"";"";"31";0.14;0.48
"dia";"Kayle";"10";"MIDDLE";2846;1;21;2;0.5;0.0074;0.0007;1.64;"8021";"8009";"9104";"8299";"8000";"8021";"8009";"8400";"5002";"5008";"5005";"12";"4";1;0.5;1.0;"4";"12";"1";"0.5";"0";"1";"3";"2";2;1.0;0.5;"1055";"2003";"1083";"2003";"";"";"";"";1;0.5;1.0;"1054";"2003";"";"";"";"";"";"";1;0.5;0.0;"3006";2;1.0;0.5;"";1;0.5;0.0;"3115";"4633";"3100";"";"";"";"1";0.5;1.0;"3115";"3091";"4633";"3116";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
