"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"iron";"Tryndamere";"23";"MIDDLE";3079;1;90;5;0.2;0.0292;0.0016;2.2;"8008";"9111";"9104";"8299";"8000";"8008";"9111";"8400";"5002";"5008";"5005";"6";"4";3;0.6;0.33;"14";"4";"2";"0.4";"0";"1";"3";"2";2;0.4;0.5;"1055";"2003";"3340";"";"";"";"";"";2;0.4;0.5;"1055";"2003";"1054";"2003";"3340";"";"";"";1;0.2;0.0;"3006";4;0.8;0.25;"";1;0.2;0.0;"6672";"6671";"3046";"3072";"6694";"3153";"1";0.2;1.0;"6631";"3748";"3071";"3083";"3068";"";"1";0.2;0.0;"6672";"3046";"3153";"";"";"";"1";0.2;0.0
"iron";"Illaoi";"420";"MIDDLE";3079;2;432;7;0.2857;0.1403;0.0023;0.99;"8437";"8446";"8473";"8451";"8400";"8437";"8446";"8000";"5002";"5008";"5008";"12";"4";3;0.43;0.33;"4";"12";"3";"0.43";"0.33";"3";"1";"2";3;0.43;0.33;"1054";"2003";"3340";"";"";"";"";"";4;0.57;0.25;"2033";"";"";"";"";"";"";"";2;0.29;0.5;"3111";5;0.71;0.2;"";1;0.14;0.0;"3071";"6630";"3053";"3065";"";"";"1";0.14;1.0;"3181";"6662";"";"";"";"";"1";0.14;0.0;"3071";"6630";"3065";"";"";"";"1";0.14;0.0
"iron";"Naafiri";"950";"MIDDLE";3079;61;573;110;0.5545;0.1861;0.0357;2.36;"8369";"8304";"8345";"8347";"8300";"8369";"8304";"8100";"5003";"5008";"5008";"14";"4";56;0.51;0.57;"12";"4";"33";"0.3";"0.61";"1";"3";"2";86;0.78;0.56;"1036";"2031";"";"";"";"";"";"";38;0.35;0.61;"1036";"2031";"3340";"";"";"";"";"";22;0.2;0.64;"3158";47;0.43;0.57;"3047";33;0.3;0.64;"6692";"3071";"";"";"";"";"14";0.13;0.29;"6692";"";"";"";"";"";"11";0.1;0.27;"6691";"6693";"";"";"";"";"6";0.05;0.83
"iron";"Graves";"104";"MIDDLE";3079;2;114;2;1.0;0.037;0.0006;4.88;"8021";"8009";"9103";"8014";"8000";"8021";"8009";"8100";"5002";"5008";"5005";"14";"4";2;1.0;1.0;"";"";"1";"0.5";"0";"1";"3";"2";1;0.5;1.0;"1055";"2003";"3340";"";"";"";"";"";1;0.5;1.0;"1036";"2031";"";"";"";"";"";"";1;0.5;1.0;"3111";1;0.5;1.0;"";1;0.5;0.0;"6692";"3072";"";"";"";"";"1";0.5;1.0;"6692";"";"";"";"";"";"1";0.5;1.0;"";"";"";"";"";"";"1";0.5;0.0
"iron";"Sejuani";"113";"MIDDLE";3079;1;9;2;0.5;0.0029;0.0006;1.5;"8437";"8446";"8429";"8451";"8400";"8437";"8446";"8000";"5001";"5002";"5005";"4";"12";1;0.5;1.0;"12";"14";"1";"0.5";"0";"2";"1";"3";2;1.0;0.5;"1054";"2003";"3340";"";"";"";"";"";1;0.5;1.0;"1054";"2003";"";"";"";"";"";"";1;0.5;0.0;"3047";1;0.5;1.0;"3111";1;0.5;0.0;"3075";"";"";"";"";"";"1";0.5;1.0;"6667";"4401";"";"";"";"";"1";0.5;0.0;"";"";"";"";"";"";"1";0.5;0.0
"iron";"Aphelios";"523";"MIDDLE";3079;1;45;1;1.0;0.0146;0.0003;6.0;"8021";"9101";"9103";"8017";"8000";"8021";"9101";"8200";"5003";"5008";"5005";"21";"4";1;1.0;1.0;"";"";"1";"1";"0";"1";"3";"2";1;1.0;1.0;"1083";"2003";"3340";"";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3006";1;1.0;1.0;"";1;1.0;0.0;"6672";"3031";"6673";"3072";"";"";"1";1.0;1.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"iron";"Gnar";"150";"MIDDLE";3079;1;11;1;1.0;0.0036;0.0003;1.67;"8021";"9111";"9104";"8299";"8000";"8021";"9111";"8400";"5003";"5008";"5005";"12";"4";1;1.0;1.0;"";"";"1";"1";"0";"1";"3";"2";1;1.0;1.0;"1054";"2003";"";"";"";"";"";"";1;1.0;1.0;"";"";"";"";"";"";"";"";1;1.0;0.0;"3047";1;1.0;1.0;"";1;1.0;0.0;"3078";"3071";"3075";"";"";"";"1";1.0;1.0;"";"";"";"";"";"";"1";1.0;0.0;"";"";"";"";"";"";"1";1.0;0.0
"iron";"Katarina";"55";"MIDDLE";3079;43;51;92;0.4674;0.0166;0.0299;2.58;"8112";"8143";"8138";"8105";"8100";"8112";"8143";"8000";"5003";"5008";"5008";"14";"4";61;0.66;0.48;"4";"14";"16";"0.17";"0.25";"1";"3";"2";76;0.83;0.53;"1082";"2031";"3340";"";"";"";"";"";30;0.33;0.47;"1082";"2031";"";"";"";"";"";"";25;0.27;0.36;"3020";74;0.8;0.51;"3111";3;0.03;0.67;"3115";"";"";"";"";"";"15";0.16;0.27;"3115";"3152";"";"";"";"";"14";0.15;0.71;"6632";"";"";"";"";"";"5";0.05;0.2
"iron";"Chogath";"31";"MIDDLE";3079;3;2;8;0.375;0.0006;0.0026;4.44;"9923";"8126";"8138";"8106";"8100";"9923";"8126";"8400";"5003";"5008";"5008";"12";"4";3;0.38;0.0;"14";"4";"2";"0.25";"1";"1";"2";"3";3;0.38;0.33;"1056";"2003";"2003";"3340";"";"";"";"";4;0.5;0.25;"1056";"2003";"2003";"";"";"";"";"";3;0.38;0.67;"3111";2;0.25;1.0;"3020";1;0.12;1.0;"6657";"4637";"";"";"";"";"2";0.25;0.5;"6656";"8020";"3157";"";"";"";"1";0.12;1.0;"6656";"4637";"";"";"";"";"1";0.12;1.0
"iron";"Ekko";"245";"MIDDLE";3079;35;57;73;0.4795;0.0185;0.0237;2.86;"8112";"8143";"8138";"8135";"8100";"8112";"8143";"8200";"5003";"5008";"5008";"14";"4";39;0.53;0.38;"12";"4";"17";"0.23";"0.65";"1";"3";"2";65;0.89;0.54;"1056";"2003";"2003";"";"";"";"";"";27;0.37;0.48;"2033";"";"";"";"";"";"";"";17;0.23;0.41;"3020";60;0.82;0.53;"3047";1;0.01;0.0;"3152";"3100";"";"";"";"";"15";0.21;0.4;"3152";"";"";"";"";"";"11";0.15;0.45;"3152";"3100";"3089";"";"";"";"4";0.05;0.25
