"tier";"championName";"championId";"teamPosition";"match_cnt";"win_cnt";"ban_cnt";"pick_cnt";"win_rate";"ban_rate";"pick_rate";"av_kda";"most_priperk1";"most_priperk2";"most_priperk3";"most_priperk4";"most_pristyle";"most_subperk1";"most_subperk2";"most_substyle";"abil_def";"abil_fle";"abil_off";"spell1_1";"spell1_2";"spell1_cnt";"spell1_rate";"spell1_win";"spell2_1";"spell2_2";"spell2_cnt";"spell2_rate";"spell2_win";"skill_build1";"skill_build2";"skill_build3";"skill_cnt";"skill_rate";"skill_win";"item_set1_1";"item_set1_2";"item_set1_3";"item_set1_4";"item_set1_5";"item_set1_6";"item_set1_7";"item_set1_8";"item_set1_cnt";"item_set1_rate";"item_set1_win";"item_set2_1";"item_set2_2";"item_set2_3";"item_set2_4";"item_set2_5";"item_set2_6";"item_set2_7";"item_set2_8";"item_set2_cnt";"item_set2_rate";"item_set2_win";"shoes1";"shoes1_cnt";"shoes1_rate";"shoes1_win";"shoes2";"shoes2_cnt";"shoes2_rate";"shoes2_win";"core1_1";"core1_2";"core1_3";"core1_4";"core1_5";"core1_6";"core1_cnt";"core1_rate";"core1_win";"core2_1";"core2_2";"core2_3";"core2_4";"core2_5";"core2_6";"core2_cnt";"core2_rate";"core2_win";"core3_1";"core3_2";"core3_3";"core3_4";"core3_5";"core3_6";"core3_cnt";"core3_rate";"core3_win"
"mast";"Pantheon";"";"";528;24;0;41;0.5854;0.0;0.0777;3.26;"8010";"9111";"9105";"8014";"8000";"8010";"9111";"8100";"5002";"5008";"5008";"32";"4";33;0.8;0.55;"4";"32";"5";"0.12";"0.6";"1";"3";"2";26;0.63;0.54;"3134";"1001";"";"";"";"";"";"";15;0.37;0.67;"6029";"1001";"";"";"";"";"";"";6;0.15;0.67;"3111";22;0.54;0.59;"3047";8;0.2;0.75;"6692";"6676";"";"";"";"";"2";0.05;0.5;"6691";"3156";"3004";"3074";"";"";"1";0.02;1.0;"6692";"3071";"3161";"";"";"";"1";0.02;0.0
"mast";"Xayah";"";"";528;31;0;64;0.4844;0.0;0.1212;3.56;"8008";"8009";"9103";"8014";"8000";"8008";"8009";"8100";"5002";"5008";"5005";"6";"4";34;0.53;0.56;"4";"6";"11";"0.17";"0.55";"3";"2";"1";35;0.55;0.6;"6670";"2003";"2003";"";"";"";"";"";31;0.48;0.52;"6670";"";"";"";"";"";"";"";14;0.22;0.5;"3006";52;0.81;0.46;"3111";5;0.08;0.6;"6672";"6675";"3072";"";"";"";"6";0.09;0.5;"6672";"6675";"";"";"";"";"6";0.09;0.33;"6672";"6671";"3072";"";"";"";"4";0.06;0.25
"mast";"Braum";"";"";528;10;0;20;0.5;0.0;0.0379;4.61;"8465";"8463";"8429";"8451";"8400";"8465";"8463";"8000";"5001";"5002";"5007";"32";"4";13;0.65;0.54;"4";"32";"5";"0.25";"0.4";"1";"3";"2";11;0.55;0.64;"2051";"3070";"2003";"";"";"";"";"";9;0.45;0.78;"3105";"2031";"";"";"";"";"";"";7;0.35;0.29;"3111";15;0.75;0.53;"3047";4;0.2;0.25;"6665";"3119";"3068";"";"";"";"4";0.2;0.75;"6665";"3119";"";"";"";"";"3";0.15;0.33;"6665";"3068";"3075";"3083";"";"";"1";0.05;1.0
"mast";"Nidalee";"";"";528;24;0;51;0.4706;0.0;0.0966;4.95;"8128";"8143";"8138";"8135";"8100";"8128";"8143";"8000";"5002";"5008";"5008";"32";"4";24;0.47;0.46;"4";"32";"9";"0.18";"0.67";"1";"3";"2";35;0.69;0.6;"3802";"1001";"";"";"";"";"";"";24;0.47;0.42;"3145";"1001";"";"";"";"";"";"";6;0.12;0.67;"3020";45;0.88;0.51;"3158";4;0.08;0.25;"6655";"3089";"3135";"";"";"";"2";0.04;0.0;"6655";"4645";"3089";"3157";"";"";"2";0.04;1.0;"6655";"4645";"";"";"";"";"2";0.04;0.0
"mast";"Skarner";"";"";528;5;0;5;1.0;0.0;0.0095;5.51;"8437";"8401";"8429";"8451";"8400";"8437";"8401";"8000";"5001";"5002";"5007";"32";"4";4;0.8;1.0;"6";"32";"1";"0.2";"1";"1";"2";"3";2;0.4;1.0;"2051";"3070";"2003";"";"";"";"";"";2;0.4;1.0;"3070";"1033";"1029";"2031";"";"";"";"";1;0.2;1.0;"3111";3;0.6;1.0;"3047";1;0.2;1.0;"3084";"6665";"3083";"6665";"";"";"1";0.2;1.0;"6665";"3119";"4401";"";"";"";"1";0.2;1.0;"6632";"3004";"3074";"6665";"";"";"1";0.2;1.0
"mast";"Azir";"";"";528;20;0;28;0.7143;0.0;0.053;3.47;"8008";"8009";"9104";"8014";"8000";"8008";"8009";"8100";"5002";"5008";"5005";"32";"4";10;0.36;0.7;"6";"4";"4";"0.14";"0.75";"1";"2";"3";13;0.46;0.69;"3802";"1001";"";"";"";"";"";"";22;0.79;0.68;"3802";"";"";"";"";"";"";"";4;0.14;0.75;"3020";24;0.86;0.79;"3006";3;0.11;0.33;"6655";"4645";"";"";"";"";"3";0.11;0.67;"6655";"3115";"4645";"3157";"";"";"2";0.07;1.0;"6655";"3115";"3157";"";"";"";"2";0.07;1.0
"mast";"Gnar";"";"";528;7;0;16;0.4375;0.0;0.0303;3.34;"8010";"9111";"9104";"8014";"8000";"8010";"9111";"8100";"5002";"5008";"5005";"32";"4";11;0.69;0.45;"4";"32";"4";"0.25";"0.25";"1";"2";"3";13;0.81;0.38;"3051";"1001";"";"";"";"";"";"";2;0.12;0.5;"2051";"1001";"2031";"";"";"";"";"";2;0.12;1.0;"3111";9;0.56;0.22;"3047";7;0.44;0.71;"3078";"4401";"3071";"";"";"";"1";0.06;0.0;"6632";"3193";"3071";"";"";"";"1";0.06;1.0;"3078";"3071";"3091";"4401";"3156";"6632";"1";0.06;0.0
"mast";"Swain";"";"";528;14;0;30;0.4667;0.0;0.0568;3.57;"8010";"8009";"9105";"8299";"8000";"8010";"8009";"8400";"5002";"5008";"5008";"32";"4";14;0.47;0.43;"4";"32";"8";"0.27";"0.38";"1";"2";"3";18;0.6;0.56;"3802";"1001";"";"";"";"";"";"";5;0.17;0.4;"3803";"2003";"2003";"";"";"";"";"";4;0.13;0.0;"3111";12;0.4;0.67;"3020";8;0.27;0.25;"6657";"3116";"4637";"";"";"";"2";0.07;0.0;"6657";"3116";"3065";"";"";"";"1";0.03;0.0;"6653";"3116";"3065";"";"";"";"1";0.03;0.0
"mast";"Lulu";"";"";528;20;0;35;0.5714;0.0;0.0663;6.79;"8214";"8226";"8210";"8237";"8200";"8214";"8226";"8000";"5002";"5008";"5008";"3";"4";27;0.77;0.63;"4";"3";"4";"0.11";"0.75";"3";"2";"1";23;0.66;0.61;"4642";"3070";"2003";"";"";"";"";"";22;0.63;0.59;"4642";"1028";"2003";"";"";"";"";"";2;0.06;1.0;"3158";28;0.8;0.57;"3047";2;0.06;0.5;"2065";"3504";"";"";"";"";"2";0.06;0.5;"2065";"3003";"3504";"3011";"";"";"2";0.06;0.0;"2065";"3504";"3107";"";"";"";"1";0.03;0.0
"mast";"Morgana";"";"";528;36;0;66;0.5455;0.0;0.125;4.73;"8128";"8126";"8138";"8106";"8100";"8128";"8126";"8000";"5002";"5008";"5008";"32";"4";32;0.48;0.62;"4";"32";"18";"0.27";"0.5";"1";"2";"3";28;0.42;0.54;"3802";"1001";"";"";"";"";"";"";45;0.68;0.53;"3802";"2031";"";"";"";"";"";"";4;0.06;0.5;"3020";43;0.65;0.6;"3158";16;0.24;0.5;"6653";"3157";"4637";"";"";"";"4";0.06;0.0;"6653";"3157";"3165";"";"";"";"4";0.06;0.25;"6653";"4637";"3116";"";"";"";"4";0.06;0.75
